id,source_partition,path,brightness_mean,contrast_std,laplacian_variance,foreground_fraction,foreground_box_fraction,background_fraction
38340,train,data/raw/teacher/train/images_train/38340.jpg,0.97542733,0.07358257,0.00751505,0.14666667,0.25437500,0.85333333
38373,train,data/raw/teacher/train/images_train/38373.jpg,0.91597217,0.20587865,0.01815514,0.15604167,0.20125000,0.84395833
38386,train,data/raw/teacher/train/images_train/38386.jpg,0.89493114,0.24812700,0.02507688,0.16812500,0.21083333,0.83187500
38418,train,data/raw/teacher/train/images_train/38418.jpg,0.92722046,0.19481100,0.03032316,0.13416667,0.22041667,0.86583333
38434,train,data/raw/teacher/train/images_train/38434.jpg,0.77230990,0.33391231,0.06550708,0.33416667,0.54833333,0.66583333
38454,train,data/raw/teacher/train/images_train/38454.jpg,0.81518006,0.26472327,0.04727053,0.34708333,0.45041667,0.65291667
38476,train,data/raw/teacher/train/images_train/38476.jpg,0.87720561,0.20237066,0.02099297,0.28291667,0.28333333,0.71708333
38493,train,data/raw/teacher/train/images_train/38493.jpg,0.92368227,0.16066039,0.01715588,0.19916667,0.27500000,0.80083333
38528,train,data/raw/teacher/train/images_train/38528.jpg,0.94123727,0.17841054,0.05593492,0.12812500,0.37500000,0.87187500
38544,train,data/raw/teacher/train/images_train/38544.jpg,0.87719828,0.27128947,0.04090688,0.22104167,0.36458333,0.77895833
38571,train,data/raw/teacher/train/images_train/38571.jpg,0.93640190,0.12350000,0.00723538,0.21416667,0.30625000,0.78583333
38587,train,data/raw/teacher/train/images_train/38587.jpg,0.94650787,0.07985854,0.00593660,0.32750000,0.51562500,0.67250000
38602,train,data/raw/teacher/train/images_train/38602.jpg,0.88144815,0.16990884,0.02161821,0.35666667,0.58333333,0.64333333
38619,train,data/raw/teacher/train/images_train/38619.jpg,0.85822439,0.25768590,0.03483558,0.32791667,0.55000000,0.67208333
38643,train,data/raw/teacher/train/images_train/38643.jpg,0.93873698,0.08950146,0.00982258,0.37854167,0.65333333,0.62145833
38663,train,data/raw/teacher/train/images_train/38663.jpg,0.85381216,0.28502798,0.04053310,0.22958333,0.38541667,0.77041667
38681,train,data/raw/teacher/train/images_train/38681.jpg,0.90203601,0.18638232,0.02840495,0.23354167,0.25000000,0.76645833
38742,train,data/raw/teacher/train/images_train/38742.jpg,0.84745961,0.31958303,0.06688216,0.20437500,0.44916667,0.79562500
38760,train,data/raw/teacher/train/images_train/38760.jpg,0.68737304,0.40861738,0.04382737,0.38020833,0.58458333,0.61979167
38786,train,data/raw/teacher/train/images_train/38786.jpg,0.86905026,0.25421327,0.03271796,0.22770833,0.35333333,0.77229167
38806,train,data/raw/teacher/train/images_train/38806.jpg,0.72359657,0.34741852,0.09794635,0.43562500,0.61750000,0.56437500
38839,train,data/raw/teacher/train/images_train/38839.jpg,0.81570035,0.29116118,0.04573899,0.35687500,0.48750000,0.64312500
38934,train,data/raw/teacher/train/images_train/38934.jpg,0.86111981,0.29707542,0.03404865,0.19041667,0.25875000,0.80958333
38958,train,data/raw/teacher/train/images_train/38958.jpg,0.83344829,0.30069888,0.03504230,0.25000000,0.34937500,0.75000000
38978,train,data/raw/teacher/train/images_train/38978.jpg,0.82107747,0.26814109,0.03003019,0.45270833,0.65000000,0.54729167
39003,train,data/raw/teacher/train/images_train/39003.jpg,0.95739865,0.11165850,0.02388460,0.14979167,0.21375000,0.85020833
39024,train,data/raw/teacher/train/images_train/39024.jpg,0.94946665,0.10772511,0.01569186,0.21645833,0.45000000,0.78354167
39043,train,data/raw/teacher/train/images_train/39043.jpg,0.97262561,0.10541426,0.01948885,0.07895833,0.17500000,0.92104167
39120,train,data/raw/teacher/train/images_train/39120.jpg,0.87876505,0.24719267,0.03485273,0.24520833,0.63375000,0.75479167
39137,train,data/raw/teacher/train/images_train/39137.jpg,0.85270709,0.27946326,0.03789474,0.24458333,0.34833333,0.75541667
39159,train,data/raw/teacher/train/images_train/39159.jpg,0.81438410,0.28590056,0.04942824,0.34812500,0.50375000,0.65187500
39174,train,data/raw/teacher/train/images_train/39174.jpg,0.74163389,0.33853433,0.05365283,0.41250000,0.60000000,0.58750000
39194,train,data/raw/teacher/train/images_train/39194.jpg,0.92780679,0.18044929,0.02166007,0.16208333,0.30000000,0.83791667
39212,train,data/raw/teacher/train/images_train/39212.jpg,0.82670838,0.32488248,0.02652777,0.23937500,0.39312500,0.76062500
39233,train,data/raw/teacher/train/images_train/39233.jpg,0.82758325,0.26726463,0.06737126,0.34458333,0.52000000,0.65541667
39258,train,data/raw/teacher/train/images_train/39258.jpg,0.84077990,0.31544206,0.02499495,0.21104167,0.34666667,0.78895833
39272,train,data/raw/teacher/train/images_train/39272.jpg,0.87233925,0.22756878,0.02456496,0.26333333,0.41437500,0.73666667
39302,train,data/raw/teacher/train/images_train/39302.jpg,0.86028516,0.26677418,0.02032838,0.22875000,0.36458333,0.77125000
39323,train,data/raw/teacher/train/images_train/39323.jpg,0.84600633,0.23742102,0.01782522,0.31083333,0.34833333,0.68916667
39345,train,data/raw/teacher/train/images_train/39345.jpg,0.76474273,0.32104290,0.03960622,0.38729167,0.52937500,0.61270833
39375,train,data/raw/teacher/train/images_train/39375.jpg,0.94075888,0.11601643,0.02910652,0.30812500,0.57291667,0.69187500
39414,train,data/raw/teacher/train/images_train/39414.jpg,0.95159596,0.05214649,0.00161517,0.45770833,0.70062500,0.54229167
39464,train,data/raw/teacher/train/images_train/39464.jpg,0.78329831,0.29463154,0.05119547,0.38750000,0.56875000,0.61250000
39484,train,data/raw/teacher/train/images_train/39484.jpg,0.94971120,0.13609025,0.01282786,0.13854167,0.19250000,0.86145833
39508,train,data/raw/teacher/train/images_train/39508.jpg,0.63666117,0.39043054,0.03867167,0.47666667,0.54166667,0.52333333
39524,train,data/raw/teacher/train/images_train/39524.jpg,0.78729612,0.32040057,0.06068499,0.34854167,0.43000000,0.65145833
39549,train,data/raw/teacher/train/images_train/39549.jpg,0.77924377,0.32171306,0.04860483,0.33833333,0.56791667,0.66166667
39577,train,data/raw/teacher/train/images_train/39577.jpg,0.93504679,0.16427365,0.02349585,0.13895833,0.27791667,0.86104167
39596,train,data/raw/teacher/train/images_train/39596.jpg,0.89455301,0.26251748,0.04039139,0.15395833,0.31166667,0.84604167
39613,train,data/raw/teacher/train/images_train/39613.jpg,0.95149058,0.14644757,0.01301980,0.11125000,0.22000000,0.88875000
39633,train,data/raw/teacher/train/images_train/39633.jpg,0.79188222,0.35928512,0.04068536,0.26312500,0.40375000,0.73687500
39655,train,data/raw/teacher/train/images_train/39655.jpg,0.93600249,0.17831637,0.04347908,0.19666667,0.39583333,0.80333333
39673,train,data/raw/teacher/train/images_train/39673.jpg,0.95197225,0.13294448,0.02299579,0.19500000,0.37916667,0.80500000
39711,train,data/raw/teacher/train/images_train/39711.jpg,0.71884394,0.35232675,0.05195590,0.48937500,0.73958333,0.51062500
39728,train,data/raw/teacher/train/images_train/39728.jpg,0.78277051,0.30224001,0.04762867,0.43270833,0.58500000,0.56729167
39743,train,data/raw/teacher/train/images_train/39743.jpg,0.97391051,0.07394575,0.01451284,0.11625000,0.24541667,0.88375000
39769,train,data/raw/teacher/train/images_train/39769.jpg,0.70593834,0.33089036,0.05337095,0.47416667,0.66666667,0.52583333
39798,train,data/raw/teacher/train/images_train/39798.jpg,0.79699618,0.30551815,0.03779842,0.47791667,0.68250000,0.52208333
39818,train,data/raw/teacher/train/images_train/39818.jpg,0.83314818,0.33134392,0.03086581,0.21229167,0.36458333,0.78770833
39841,train,data/raw/teacher/train/images_train/39841.jpg,0.91731423,0.15856813,0.05741549,0.28895833,0.46312500,0.71104167
39860,train,data/raw/teacher/train/images_train/39860.jpg,0.93554014,0.12344538,0.00486185,0.22041667,0.30875000,0.77958333
39876,train,data/raw/teacher/train/images_train/39876.jpg,0.78486818,0.30734840,0.07558943,0.37166667,0.58229167,0.62833333
39893,train,data/raw/teacher/train/images_train/39893.jpg,0.88067263,0.24604440,0.02583207,0.20958333,0.34666667,0.79041667
39931,train,data/raw/teacher/train/images_train/39931.jpg,0.78673291,0.31792969,0.02482817,0.33020833,0.35416667,0.66979167
39949,train,data/raw/teacher/train/images_train/39949.jpg,0.96957958,0.07999891,0.00422933,0.11791667,0.31250000,0.88208333
39966,train,data/raw/teacher/train/images_train/39966.jpg,0.88996786,0.23517372,0.01782070,0.20437500,0.35416667,0.79562500
39986,train,data/raw/teacher/train/images_train/39986.jpg,0.86405337,0.27488536,0.02959059,0.22833333,0.35062500,0.77166667
40006,train,data/raw/teacher/train/images_train/40006.jpg,0.94295979,0.19782403,0.04098482,0.08479167,0.22041667,0.91520833
40023,train,data/raw/teacher/train/images_train/40023.jpg,0.68470711,0.38632065,0.06431020,0.45520833,0.63375000,0.54479167
40044,train,data/raw/teacher/train/images_train/40044.jpg,0.70524985,0.36822674,0.05962292,0.44791667,0.63375000,0.55208333
40080,train,data/raw/teacher/train/images_train/40080.jpg,0.84645712,0.21517052,0.03478703,0.40479167,0.61750000,0.59520833
40100,train,data/raw/teacher/train/images_train/40100.jpg,0.77275693,0.27550721,0.04770377,0.44708333,0.65000000,0.55291667
40121,train,data/raw/teacher/train/images_train/40121.jpg,0.80217683,0.34719726,0.05571150,0.27791667,0.43916667,0.72208333
40145,train,data/raw/teacher/train/images_train/40145.jpg,0.89902931,0.19361889,0.01596346,0.22333333,0.28125000,0.77666667
40165,train,data/raw/teacher/train/images_train/40165.jpg,0.94298887,0.17026213,0.02257440,0.11645833,0.19583333,0.88354167
40178,train,data/raw/teacher/train/images_train/40178.jpg,0.94933593,0.18080270,0.03425054,0.08166667,0.19583333,0.91833333
40210,train,data/raw/teacher/train/images_train/40210.jpg,0.93857342,0.19191118,0.02979814,0.10187500,0.21000000,0.89812500
40256,train,data/raw/teacher/train/images_train/40256.jpg,0.86078858,0.20229392,0.04089612,0.42750000,0.65000000,0.57250000
40282,train,data/raw/teacher/train/images_train/40282.jpg,0.77879751,0.32139277,0.04429533,0.37708333,0.58500000,0.62291667
40302,train,data/raw/teacher/train/images_train/40302.jpg,0.93164366,0.18660006,0.03370269,0.15375000,0.23750000,0.84625000
40315,train,data/raw/teacher/train/images_train/40315.jpg,0.94482636,0.12817657,0.04577870,0.21958333,0.38541667,0.78041667
40375,train,data/raw/teacher/train/images_train/40375.jpg,0.82757485,0.23276199,0.03389914,0.41770833,0.56875000,0.58229167
40411,train,data/raw/teacher/train/images_train/40411.jpg,0.85332358,0.22332126,0.04372411,0.40875000,0.79625000,0.59125000
40435,train,data/raw/teacher/train/images_train/40435.jpg,0.86628670,0.22377531,0.04593201,0.38958333,0.56875000,0.61041667
40473,train,data/raw/teacher/train/images_train/40473.jpg,0.82786041,0.33232188,0.02755831,0.22520833,0.36458333,0.77479167
40500,train,data/raw/teacher/train/images_train/40500.jpg,0.86952281,0.23903950,0.02487559,0.33458333,0.44375000,0.66541667
40515,train,data/raw/teacher/train/images_train/40515.jpg,0.88351154,0.17447852,0.02968142,0.36604167,0.45854167,0.63395833
40554,train,data/raw/teacher/train/images_train/40554.jpg,0.91822243,0.22019073,0.02191490,0.18125000,0.35500000,0.81875000
40571,train,data/raw/teacher/train/images_train/40571.jpg,0.91751158,0.17664652,0.02285130,0.35729167,0.47125000,0.64270833
40594,train,data/raw/teacher/train/images_train/40594.jpg,0.78083193,0.28288254,0.04173867,0.42604167,0.61750000,0.57395833
40615,train,data/raw/teacher/train/images_train/40615.jpg,0.76944220,0.32536331,0.06130347,0.37041667,0.58500000,0.62958333
40638,train,data/raw/teacher/train/images_train/40638.jpg,0.73965335,0.33455068,0.05550364,0.41020833,0.60125000,0.58979167
40660,train,data/raw/teacher/train/images_train/40660.jpg,0.80988443,0.27600917,0.04978430,0.37833333,0.48750000,0.62166667
40687,train,data/raw/teacher/train/images_train/40687.jpg,0.98084861,0.07706342,0.01885376,0.06770833,0.37500000,0.93229167
40743,train,data/raw/teacher/train/images_train/40743.jpg,0.93490297,0.14878410,0.01134366,0.16770833,0.23250000,0.83229167
40761,train,data/raw/teacher/train/images_train/40761.jpg,0.82103574,0.27975684,0.08380002,0.36375000,0.47791667,0.63625000
40781,train,data/raw/teacher/train/images_train/40781.jpg,0.92147338,0.20551829,0.05086447,0.15416667,0.28166667,0.84583333
40924,train,data/raw/teacher/train/images_train/40924.jpg,0.93390167,0.14666289,0.01535913,0.18645833,0.24750000,0.81354167
40945,train,data/raw/teacher/train/images_train/40945.jpg,0.87872231,0.26518336,0.02340867,0.18229167,0.25000000,0.81770833
40977,train,data/raw/teacher/train/images_train/40977.jpg,0.92374307,0.16183808,0.01431256,0.19312500,0.29166667,0.80687500
40995,train,data/raw/teacher/train/images_train/40995.jpg,0.86915833,0.21362814,0.01492729,0.28458333,0.32625000,0.71541667
41008,train,data/raw/teacher/train/images_train/41008.jpg,0.88881671,0.25219110,0.02843824,0.17416667,0.22500000,0.82583333
41034,train,data/raw/teacher/train/images_train/41034.jpg,0.62272102,0.38648713,0.14178659,0.53687500,0.81354167,0.46312500
41078,train,data/raw/teacher/train/images_train/41078.jpg,0.84751189,0.30559590,0.03464213,0.21145833,0.36458333,0.78854167
41209,train,data/raw/teacher/train/images_train/41209.jpg,0.88189840,0.27474961,0.04423077,0.19500000,0.31875000,0.80500000
41248,train,data/raw/teacher/train/images_train/41248.jpg,0.89030844,0.27232814,0.02860126,0.14854167,0.18208333,0.85145833
41263,train,data/raw/teacher/train/images_train/41263.jpg,0.78872740,0.34398785,0.01769943,0.28333333,0.29166667,0.71666667
41276,train,data/raw/teacher/train/images_train/41276.jpg,0.78846073,0.34785333,0.01881051,0.27708333,0.29895833,0.72291667
41313,train,data/raw/teacher/train/images_train/41313.jpg,0.82829577,0.26376975,0.02746532,0.34020833,0.60125000,0.65979167
41350,train,data/raw/teacher/train/images_train/41350.jpg,0.75515932,0.34062704,0.05362788,0.37375000,0.64166667,0.62625000
41382,train,data/raw/teacher/train/images_train/41382.jpg,0.85660249,0.21250577,0.03210180,0.44312500,0.74750000,0.55687500
41406,train,data/raw/teacher/train/images_train/41406.jpg,0.85185951,0.21623637,0.03298424,0.41708333,0.60125000,0.58291667
41439,train,data/raw/teacher/train/images_train/41439.jpg,0.82210165,0.32756683,0.03587374,0.23937500,0.39312500,0.76062500
41452,train,data/raw/teacher/train/images_train/41452.jpg,0.95005423,0.14168309,0.04010356,0.16833333,0.39583333,0.83166667
41472,train,data/raw/teacher/train/images_train/41472.jpg,0.94935709,0.13645506,0.02637064,0.16937500,0.29333333,0.83062500
41520,train,data/raw/teacher/train/images_train/41520.jpg,0.94840986,0.19441715,0.03773290,0.07729167,0.23000000,0.92270833
41565,train,data/raw/teacher/train/images_train/41565.jpg,0.79335499,0.30193487,0.02641726,0.34625000,0.47125000,0.65375000
41607,train,data/raw/teacher/train/images_train/41607.jpg,0.80830979,0.24882177,0.03594199,0.46020833,0.61750000,0.53979167
41671,train,data/raw/teacher/train/images_train/41671.jpg,0.95123839,0.13283893,0.01106656,0.13854167,0.30250000,0.86145833
41689,train,data/raw/teacher/train/images_train/41689.jpg,0.92855459,0.20377848,0.02593223,0.11666667,0.18750000,0.88333333
41709,train,data/raw/teacher/train/images_train/41709.jpg,0.90388936,0.22399785,0.05844946,0.17791667,0.37583333,0.82208333
41729,train,data/raw/teacher/train/images_train/41729.jpg,0.89811218,0.23894207,0.02318586,0.17083333,0.29333333,0.82916667
41751,train,data/raw/teacher/train/images_train/41751.jpg,0.94386208,0.12279250,0.01610236,0.22416667,0.35000000,0.77583333
41767,train,data/raw/teacher/train/images_train/41767.jpg,0.76729256,0.30942795,0.04478953,0.40937500,0.56875000,0.59062500
41782,train,data/raw/teacher/train/images_train/41782.jpg,0.70319074,0.39787984,0.05818241,0.40666667,0.73125000,0.59333333
41797,train,data/raw/teacher/train/images_train/41797.jpg,0.79219902,0.27727538,0.09781102,0.41145833,0.56875000,0.58854167
41837,train,data/raw/teacher/train/images_train/41837.jpg,0.87812966,0.24552755,0.02444465,0.22854167,0.37500000,0.77145833
41857,train,data/raw/teacher/train/images_train/41857.jpg,0.91593850,0.17998792,0.04357618,0.21500000,0.41666667,0.78500000
41872,train,data/raw/teacher/train/images_train/41872.jpg,0.87039775,0.27609825,0.03671155,0.19562500,0.35333333,0.80437500
41904,train,data/raw/teacher/train/images_train/41904.jpg,0.80319732,0.27933958,0.07318962,0.43145833,0.49500000,0.56854167
41961,train,data/raw/teacher/train/images_train/41961.jpg,0.90256286,0.23277766,0.03040541,0.16000000,0.20250000,0.84000000
41985,train,data/raw/teacher/train/images_train/41985.jpg,0.94403195,0.13582228,0.02230848,0.21166667,0.30833333,0.78833333
42010,train,data/raw/teacher/train/images_train/42010.jpg,0.91054446,0.22958545,0.02280147,0.14312500,0.22750000,0.85687500
42034,train,data/raw/teacher/train/images_train/42034.jpg,0.82577229,0.29963911,0.02598442,0.26687500,0.42500000,0.73312500
42059,train,data/raw/teacher/train/images_train/42059.jpg,0.95520246,0.16018271,0.01869008,0.08062500,0.12270833,0.91937500
42087,train,data/raw/teacher/train/images_train/42087.jpg,0.91430336,0.20561904,0.05549540,0.23541667,0.42500000,0.76458333
42108,train,data/raw/teacher/train/images_train/42108.jpg,0.77818775,0.26662457,0.04232075,0.45541667,0.65000000,0.54458333
42132,train,data/raw/teacher/train/images_train/42132.jpg,0.90032613,0.23193516,0.01763035,0.17708333,0.33333333,0.82291667
42164,train,data/raw/teacher/train/images_train/42164.jpg,0.75865591,0.31007114,0.04686603,0.44125000,0.60125000,0.55875000
42205,train,data/raw/teacher/train/images_train/42205.jpg,0.76897514,0.27190104,0.04559009,0.50250000,0.87750000,0.49750000
42223,train,data/raw/teacher/train/images_train/42223.jpg,0.75850940,0.31621191,0.04180354,0.41145833,0.53625000,0.58854167
42245,train,data/raw/teacher/train/images_train/42245.jpg,0.77210379,0.29118147,0.03749488,0.42020833,0.56875000,0.57979167
42263,train,data/raw/teacher/train/images_train/42263.jpg,0.76848155,0.32756764,0.04897333,0.36979167,0.65000000,0.63020833
42313,train,data/raw/teacher/train/images_train/42313.jpg,0.86643463,0.22098458,0.06110326,0.32000000,0.47500000,0.68000000
42396,train,data/raw/teacher/train/images_train/42396.jpg,0.80795151,0.26655900,0.06115387,0.42687500,0.66625000,0.57312500
42425,train,data/raw/teacher/train/images_train/42425.jpg,0.86355996,0.20871271,0.03008753,0.36479167,0.50375000,0.63520833
42519,train,data/raw/teacher/train/images_train/42519.jpg,0.84483916,0.23334064,0.03264440,0.44375000,0.61750000,0.55625000
42538,train,data/raw/teacher/train/images_train/42538.jpg,0.70911437,0.38006529,0.04919900,0.40500000,0.53625000,0.59500000
42560,train,data/raw/teacher/train/images_train/42560.jpg,0.79348874,0.28558806,0.03291786,0.37854167,0.48750000,0.62145833
42612,train,data/raw/teacher/train/images_train/42612.jpg,0.99056160,0.03884371,0.00631345,0.06229167,0.52416667,0.93770833
42649,train,data/raw/teacher/train/images_train/42649.jpg,0.75064588,0.37154615,0.04525789,0.35791667,0.46520833,0.64208333
42663,train,data/raw/teacher/train/images_train/42663.jpg,0.87277466,0.22239520,0.04937101,0.35708333,0.48750000,0.64291667
42676,train,data/raw/teacher/train/images_train/42676.jpg,0.75753093,0.37368128,0.04993078,0.34562500,0.47125000,0.65437500
42690,train,data/raw/teacher/train/images_train/42690.jpg,0.96141458,0.12468569,0.02203527,0.10291667,0.20166667,0.89708333
42722,train,data/raw/teacher/train/images_train/42722.jpg,0.95734906,0.13184433,0.01291199,0.10812500,0.20625000,0.89187500
42801,train,data/raw/teacher/train/images_train/42801.jpg,0.87683624,0.25770912,0.03805780,0.20750000,0.44000000,0.79250000
42820,train,data/raw/teacher/train/images_train/42820.jpg,0.77683991,0.22150953,0.02830446,0.41479167,0.62562500,0.58520833
42836,train,data/raw/teacher/train/images_train/42836.jpg,0.79162580,0.32229286,0.02795466,0.30875000,0.34375000,0.69125000
42859,train,data/raw/teacher/train/images_train/42859.jpg,0.84195316,0.23418610,0.02937995,0.32312500,0.49562500,0.67687500
42882,train,data/raw/teacher/train/images_train/42882.jpg,0.88927996,0.23789059,0.02367422,0.19666667,0.22500000,0.80333333
42900,train,data/raw/teacher/train/images_train/42900.jpg,0.92390287,0.16456157,0.01403194,0.19187500,0.25875000,0.80812500
42919,train,data/raw/teacher/train/images_train/42919.jpg,0.79202008,0.34961233,0.02466865,0.27312500,0.28583333,0.72687500
42942,train,data/raw/teacher/train/images_train/42942.jpg,0.88665670,0.26275265,0.02962731,0.17312500,0.23000000,0.82687500
42982,train,data/raw/teacher/train/images_train/42982.jpg,0.69084185,0.28529534,0.04750245,0.68208333,0.80000000,0.31791667
43006,train,data/raw/teacher/train/images_train/43006.jpg,0.83361185,0.31383073,0.04268919,0.23520833,0.38250000,0.76479167
43037,train,data/raw/teacher/train/images_train/43037.jpg,0.79420000,0.27603510,0.08146383,0.43333333,0.62541667,0.56666667
43056,train,data/raw/teacher/train/images_train/43056.jpg,0.70268625,0.39714065,0.04405943,0.37916667,0.66500000,0.62083333
43078,train,data/raw/teacher/train/images_train/43078.jpg,0.81967038,0.34607914,0.04162012,0.23104167,0.29000000,0.76895833
43111,train,data/raw/teacher/train/images_train/43111.jpg,0.85661429,0.29421896,0.01783612,0.22145833,0.22875000,0.77854167
43156,train,data/raw/teacher/train/images_train/43156.jpg,0.94266278,0.11840416,0.01242625,0.21020833,0.32083333,0.78979167
43182,train,data/raw/teacher/train/images_train/43182.jpg,0.59861296,0.39271143,0.09343909,0.58125000,0.81000000,0.41875000
43200,train,data/raw/teacher/train/images_train/43200.jpg,0.68843406,0.36105281,0.06774098,0.48166667,0.70500000,0.51833333
43222,train,data/raw/teacher/train/images_train/43222.jpg,0.89619905,0.24495926,0.06056340,0.19583333,0.36125000,0.80416667
43236,train,data/raw/teacher/train/images_train/43236.jpg,0.90386617,0.23456015,0.04009981,0.19750000,0.36458333,0.80250000
43271,train,data/raw/teacher/train/images_train/43271.jpg,0.81453311,0.31044456,0.05049910,0.27625000,0.50166667,0.72375000
43300,train,data/raw/teacher/train/images_train/43300.jpg,0.93523353,0.17988074,0.05639743,0.14687500,0.23833333,0.85312500
43325,train,data/raw/teacher/train/images_train/43325.jpg,0.78393513,0.27441987,0.03170160,0.41791667,0.58500000,0.58208333
43343,train,data/raw/teacher/train/images_train/43343.jpg,0.95265847,0.12717265,0.02961074,0.15291667,0.32291667,0.84708333
43368,train,data/raw/teacher/train/images_train/43368.jpg,0.93806732,0.17532469,0.01832119,0.12500000,0.20187500,0.87500000
43401,train,data/raw/teacher/train/images_train/43401.jpg,0.70947921,0.35788503,0.03447857,0.40979167,0.59500000,0.59020833
43464,train,data/raw/teacher/train/images_train/43464.jpg,0.85509074,0.21556433,0.05745518,0.41458333,0.69666667,0.58541667
43480,train,data/raw/teacher/train/images_train/43480.jpg,0.86265445,0.26632869,0.01767175,0.21770833,0.36125000,0.78229167
43493,train,data/raw/teacher/train/images_train/43493.jpg,0.80489761,0.26969743,0.04619555,0.44666667,0.63375000,0.55333333
43507,train,data/raw/teacher/train/images_train/43507.jpg,0.74664807,0.31625414,0.05590677,0.43625000,0.58500000,0.56375000
43525,train,data/raw/teacher/train/images_train/43525.jpg,0.89855349,0.19255006,0.01742028,0.30312500,0.56875000,0.69687500
43538,train,data/raw/teacher/train/images_train/43538.jpg,0.80356598,0.27635467,0.03849838,0.40875000,0.63375000,0.59125000
43566,train,data/raw/teacher/train/images_train/43566.jpg,0.69240689,0.31478122,0.03474066,0.50104167,0.67000000,0.49895833
43586,train,data/raw/teacher/train/images_train/43586.jpg,0.91382283,0.15266283,0.01137530,0.25145833,0.37458333,0.74854167
43627,train,data/raw/teacher/train/images_train/43627.jpg,0.80266500,0.26665026,0.03482449,0.38000000,0.53625000,0.62000000
43645,train,data/raw/teacher/train/images_train/43645.jpg,0.80910528,0.30305237,0.03285986,0.32583333,0.45500000,0.67416667
43661,train,data/raw/teacher/train/images_train/43661.jpg,0.79988974,0.26125693,0.03700690,0.43583333,0.71500000,0.56416667
43688,train,data/raw/teacher/train/images_train/43688.jpg,0.94882721,0.12246537,0.01131958,0.16229167,0.19166667,0.83770833
43707,train,data/raw/teacher/train/images_train/43707.jpg,0.94491464,0.12863328,0.03804364,0.18437500,0.53958333,0.81562500
43731,train,data/raw/teacher/train/images_train/43731.jpg,0.96709085,0.08421154,0.01317915,0.14083333,0.18562500,0.85916667
43763,train,data/raw/teacher/train/images_train/43763.jpg,0.97072130,0.10386693,0.01103711,0.09166667,0.19833333,0.90833333
43803,train,data/raw/teacher/train/images_train/43803.jpg,0.95989585,0.14521268,0.02594398,0.09166667,0.25500000,0.90833333
43849,train,data/raw/teacher/train/images_train/43849.jpg,0.95261788,0.13446361,0.02376685,0.14041667,0.30250000,0.85958333
43880,train,data/raw/teacher/train/images_train/43880.jpg,0.90622693,0.17835930,0.02483595,0.19541667,0.35416667,0.80458333
43911,train,data/raw/teacher/train/images_train/43911.jpg,0.82709140,0.26304352,0.05817185,0.40270833,0.71500000,0.59729167
43931,train,data/raw/teacher/train/images_train/43931.jpg,0.96207643,0.12099344,0.02670274,0.11250000,0.35750000,0.88750000
43948,train,data/raw/teacher/train/images_train/43948.jpg,0.95513409,0.10322611,0.00934513,0.18125000,0.45937500,0.81875000
43974,train,data/raw/teacher/train/images_train/43974.jpg,0.98981148,0.03850061,0.00195676,0.07708333,0.12375000,0.92291667
44004,train,data/raw/teacher/train/images_train/44004.jpg,0.97338909,0.10244519,0.00925797,0.07604167,0.11625000,0.92395833
44020,train,data/raw/teacher/train/images_train/44020.jpg,0.89486849,0.25137377,0.01450900,0.18291667,0.24916667,0.81708333
44042,train,data/raw/teacher/train/images_train/44042.jpg,0.95256919,0.13942823,0.01409522,0.13354167,0.19166667,0.86645833
44063,train,data/raw/teacher/train/images_train/44063.jpg,0.86939353,0.24541488,0.02538139,0.27625000,0.39291667,0.72375000
44096,train,data/raw/teacher/train/images_train/44096.jpg,0.95311064,0.10866766,0.02807119,0.19208333,0.20979167,0.80791667
44124,train,data/raw/teacher/train/images_train/44124.jpg,0.91518271,0.23578085,0.01238145,0.13333333,0.19791667,0.86666667
44150,train,data/raw/teacher/train/images_train/44150.jpg,0.90787190,0.20910600,0.01853703,0.18666667,0.21604167,0.81333333
44171,train,data/raw/teacher/train/images_train/44171.jpg,0.96775389,0.10934091,0.00946509,0.08833333,0.17416667,0.91166667
44188,train,data/raw/teacher/train/images_train/44188.jpg,0.93458802,0.19737044,0.03363977,0.10937500,0.18333333,0.89062500
44205,train,data/raw/teacher/train/images_train/44205.jpg,0.97147256,0.10006005,0.01321139,0.10104167,0.22000000,0.89895833
44227,train,data/raw/teacher/train/images_train/44227.jpg,0.88133198,0.25255996,0.07135556,0.22229167,0.36750000,0.77770833
44259,train,data/raw/teacher/train/images_train/44259.jpg,0.93368846,0.13225015,0.01921138,0.22229167,0.23000000,0.77770833
44289,train,data/raw/teacher/train/images_train/44289.jpg,0.86507720,0.21164477,0.02482624,0.34687500,0.56875000,0.65312500
44371,train,data/raw/teacher/train/images_train/44371.jpg,0.68700045,0.38422748,0.04396748,0.43291667,0.56145833,0.56708333
44398,train,data/raw/teacher/train/images_train/44398.jpg,0.84231198,0.29627672,0.06397557,0.24291667,0.39312500,0.75708333
44422,train,data/raw/teacher/train/images_train/44422.jpg,0.81235856,0.34521225,0.02349941,0.23937500,0.36458333,0.76062500
44461,train,data/raw/teacher/train/images_train/44461.jpg,0.92546439,0.21285979,0.02412071,0.12062500,0.21083333,0.87937500
44510,train,data/raw/teacher/train/images_train/44510.jpg,0.86242384,0.29899946,0.04521186,0.21541667,0.42708333,0.78458333
44530,train,data/raw/teacher/train/images_train/44530.jpg,0.84870684,0.30894792,0.02412596,0.20770833,0.35062500,0.79229167
