method,fold,size,query_source,gallery_source,protocol,scope,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15296,Handbags,0.51918751,0.60000000,0.20000000,0.00000000,0.47576942,0.70000000,0.10000000,0.00000000,0.34273091,0.45000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15297,Handbags,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.44700011,0.85000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15301,Sports Shoes,1.00000000,1.00000000,1.00000000,0.00000000,0.93347399,1.00000000,0.80000000,0.00000000,0.88505815,1.00000000,0.70000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15305,Sports Shoes,1.00000000,1.00000000,1.00000000,0.00000000,0.96331804,1.00000000,0.90000000,0.00000000,0.92285076,0.95000000,0.85000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15313,Sports Shoes,0.76481736,1.00000000,0.60000000,0.00000000,0.77889020,1.00000000,0.60000000,0.00000000,0.78672121,1.00000000,0.60000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15314,Sports Shoes,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.93130542,0.90000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15316,Casual Shoes,0.34960741,0.60000000,0.00000000,0.00000000,0.29339729,0.50000000,0.00000000,0.00000000,0.25664350,0.45000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15328,Sweaters,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01616915,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15339,Shorts,0.43439746,0.80000000,0.00000000,0.40000000,0.28189423,0.40000000,0.00000000,0.20000000,0.19930042,0.25000000,0.00000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15342,Tshirts,0.76481736,0.80000000,0.60000000,0.00000000,0.74576309,0.90000000,0.50000000,0.00000000,0.64188873,0.90000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15347,Tshirts,1.00000000,1.00000000,1.00000000,0.00000000,0.96080087,1.00000000,0.90000000,0.00000000,0.97470216,1.00000000,0.95000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15349,Free Gifts,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15356,Sandals,0.20423925,0.40000000,0.20000000,0.00000000,0.26952201,0.40000000,0.30000000,0.00000000,0.31656004,0.40000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15357,Sandals,0.74261428,1.00000000,0.40000000,0.00000000,0.65995724,0.90000000,0.30000000,0.00000000,0.66029560,0.85000000,0.40000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15363,Sandals,0.76481736,1.00000000,0.60000000,0.00000000,0.77598499,1.00000000,0.60000000,0.00000000,0.69733389,0.85000000,0.50000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15364,Sandals,0.68002731,1.00000000,0.40000000,0.00000000,0.58566464,0.80000000,0.30000000,0.00000000,0.51692512,0.65000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15365,Casual Shoes,0.48522856,0.40000000,0.40000000,0.00000000,0.46270962,0.40000000,0.40000000,0.00000000,0.42504621,0.40000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15367,Sandals,0.83041990,1.00000000,0.80000000,0.00000000,0.57808483,0.60000000,0.40000000,0.00000000,0.44552468,0.40000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15387,Flip Flops,0.56560254,1.00000000,0.20000000,0.00000000,0.61845265,1.00000000,0.30000000,0.00000000,0.57342230,0.95000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15393,Flip Flops,0.50000000,1.00000000,0.00000000,0.00000000,0.53181039,1.00000000,0.10000000,0.00000000,0.46851636,0.80000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15410,Flip Flops,0.33916021,0.20000000,0.20000000,0.00000000,0.25321888,0.20000000,0.10000000,0.00000000,0.32712559,0.40000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15436,Handbags,0.91520995,1.00000000,0.80000000,0.00000000,0.83596885,1.00000000,0.60000000,0.00000000,0.75304713,1.00000000,0.40000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15464,Jackets,0.42395026,0.40000000,0.20000000,0.00000000,0.33873550,0.30000000,0.20000000,0.00000000,0.21860883,0.15000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15468,Tshirts,0.58479005,1.00000000,0.20000000,0.00000000,0.58815005,1.00000000,0.20000000,0.00000000,0.59473486,1.00000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15474,Tshirts,0.66958010,1.00000000,0.20000000,0.00000000,0.68396063,1.00000000,0.30000000,0.00000000,0.72674224,1.00000000,0.45000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15482,Capris,0.00000000,0.00000000,0.00000000,0.00000000,0.07839827,0.10000000,0.10000000,0.00000000,0.05059568,0.05000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15493,Heels,0.69921482,0.80000000,0.60000000,0.00000000,0.77300061,0.90000000,0.70000000,0.00000000,0.73482082,0.85000000,0.60000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15496,Casual Shoes,0.18002731,0.40000000,0.00000000,0.00000000,0.15154102,0.30000000,0.00000000,0.00000000,0.16535743,0.35000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15497,Heels,0.92696583,1.00000000,0.80000000,0.00000000,0.81627074,1.00000000,0.50000000,0.00000000,0.74028599,0.95000000,0.40000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15507,Casual Shoes,0.21599513,0.40000000,0.20000000,0.00000000,0.17936519,0.30000000,0.10000000,0.00000000,0.18360474,0.25000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15515,Casual Shoes,0.41520995,0.80000000,0.00000000,0.00000000,0.43890504,0.80000000,0.10000000,0.00000000,0.44169173,0.80000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15516,Flip Flops,0.58479005,1.00000000,0.20000000,0.00000000,0.55118905,0.80000000,0.30000000,0.00000000,0.54851223,0.80000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15520,Casual Shoes,0.36005461,0.40000000,0.40000000,0.00000000,0.33171543,0.40000000,0.30000000,0.00000000,0.42430757,0.60000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15521,Flip Flops,0.16958010,0.20000000,0.00000000,0.00000000,0.11004588,0.10000000,0.00000000,0.00000000,0.08745251,0.10000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15525,Heels,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15551,Socks,1.00000000,1.00000000,1.00000000,0.00000000,0.86498164,0.90000000,0.70000000,0.00000000,0.75349471,0.80000000,0.55000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15555,Sweaters,0.30078518,0.40000000,0.20000000,0.00000000,0.23187096,0.30000000,0.10000000,0.00000000,0.16701703,0.20000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15569,Heels,0.16958010,0.20000000,0.00000000,0.00000000,0.14317299,0.20000000,0.00000000,0.00000000,0.12718567,0.20000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15579,Shirts,0.66958010,1.00000000,0.20000000,0.00000000,0.64924502,1.00000000,0.20000000,0.00000000,0.66993134,1.00000000,0.30000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15583,Tshirts,0.85393165,0.80000000,0.80000000,0.00000000,0.65511305,0.60000000,0.50000000,0.00000000,0.59521093,0.55000000,0.50000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15588,Shirts,1.00000000,1.00000000,1.00000000,0.40000000,0.96331804,1.00000000,0.90000000,0.20000000,0.94034698,1.00000000,0.85000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15600,Sweatshirts,0.76914160,0.80000000,0.60000000,0.00000000,0.57248419,0.50000000,0.40000000,0.00000000,0.36946260,0.25000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15601,Jackets,0.30821682,0.60000000,0.20000000,0.00000000,0.27233787,0.50000000,0.10000000,0.00000000,0.28659290,0.45000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15604,Tshirts,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.96397154,1.00000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15611,Track Pants,0.54139059,0.80000000,0.20000000,0.00000000,0.42272302,0.60000000,0.10000000,0.00000000,0.37794015,0.55000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15615,Tshirts,0.93439746,1.00000000,0.80000000,0.00000000,0.92561805,1.00000000,0.80000000,0.00000000,0.90201960,1.00000000,0.75000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15623,Sweatshirts,0.37381936,0.60000000,0.20000000,0.00000000,0.43185487,0.80000000,0.10000000,0.00000000,0.40346635,0.55000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15625,Sweatshirts,0.16958010,0.20000000,0.00000000,0.00000000,0.21773737,0.40000000,0.00000000,0.00000000,0.26333965,0.50000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15627,Sweatshirts,0.49698443,0.60000000,0.20000000,0.00000000,0.46623271,0.70000000,0.10000000,0.00000000,0.40460140,0.55000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15645,Shorts,0.91520995,1.00000000,0.80000000,0.00000000,0.87648470,1.00000000,0.70000000,0.00000000,0.88291680,1.00000000,0.75000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15650,Tshirts,0.83041990,0.80000000,0.80000000,0.00000000,0.81762787,0.90000000,0.70000000,0.00000000,0.73914321,0.80000000,0.60000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15654,Messenger Bag,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15671,Jeans,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.93307206,0.90000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15672,Jeans,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.91163963,0.95000000,0.80000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15673,Jeans,1.00000000,1.00000000,1.00000000,0.00000000,0.93150764,1.00000000,0.80000000,0.00000000,0.90373998,0.95000000,0.80000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15674,Jeans,0.91520995,1.00000000,0.80000000,0.00000000,0.94497706,1.00000000,0.90000000,0.00000000,0.93056584,1.00000000,0.85000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15675,Jeans,1.00000000,1.00000000,1.00000000,0.00000000,0.96818961,1.00000000,0.90000000,0.00000000,0.96027829,1.00000000,0.90000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15676,Jeans,1.00000000,1.00000000,1.00000000,0.00000000,0.96687289,1.00000000,0.90000000,0.00000000,0.92815187,0.95000000,0.85000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15682,Trousers,0.82740433,1.00000000,0.60000000,0.00000000,0.78227208,1.00000000,0.50000000,0.00000000,0.67747205,0.80000000,0.45000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15701,Sweaters,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07142617,0.15000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15710,Flip Flops,0.34960741,0.60000000,0.00000000,0.00000000,0.29788082,0.50000000,0.00000000,0.00000000,0.31629487,0.60000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15711,Casual Shoes,0.79576075,0.80000000,0.60000000,0.00000000,0.62053092,0.70000000,0.30000000,0.00000000,0.58261697,0.65000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15715,Casual Shoes,0.50000000,1.00000000,0.00000000,0.00000000,0.42411890,0.80000000,0.00000000,0.00000000,0.41418680,0.80000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15731,Casual Shoes,0.58479005,1.00000000,0.20000000,0.00000000,0.58815005,1.00000000,0.20000000,0.00000000,0.50062703,0.80000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15736,Casual Shoes,0.08479005,0.20000000,0.00000000,0.00000000,0.33956536,0.60000000,0.30000000,0.00000000,0.39992014,0.60000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15737,Sports Shoes,0.25437015,0.40000000,0.00000000,0.00000000,0.33967436,0.50000000,0.20000000,0.00000000,0.38369861,0.55000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15739,Sports Shoes,0.48203813,0.80000000,0.00000000,0.00000000,0.56251414,0.80000000,0.00000000,0.00000000,0.62423767,0.80000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15740,Sports Shoes,0.65039259,1.00000000,0.40000000,0.00000000,0.62875526,0.90000000,0.40000000,0.00000000,0.64027544,0.95000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15746,Sports Shoes,0.72272657,0.60000000,0.60000000,0.00000000,0.74167025,0.70000000,0.70000000,0.00000000,0.70551426,0.70000000,0.65000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15749,Trousers,0.40476274,0.40000000,0.20000000,0.00000000,0.26266333,0.20000000,0.10000000,0.00000000,0.18769248,0.15000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15752,Innerwear Vests,0.44615334,0.40000000,0.20000000,0.00000000,0.32423860,0.30000000,0.10000000,0.00000000,0.24837323,0.15000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15766,Innerwear Vests,0.32108779,0.40000000,0.00000000,0.00000000,0.24435275,0.20000000,0.00000000,0.00000000,0.17783170,0.10000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15771,Briefs,0.75437015,1.00000000,0.40000000,0.00000000,0.66506882,1.00000000,0.20000000,0.00000000,0.62634056,1.00000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15777,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.52137916,1.00000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15778,Briefs,0.51175588,0.80000000,0.20000000,0.00000000,0.50762876,0.90000000,0.10000000,0.00000000,0.54175487,0.95000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15781,Briefs,0.81997269,1.00000000,0.60000000,0.00000000,0.78352148,1.00000000,0.50000000,0.00000000,0.70115365,1.00000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15793,Briefs,0.65782423,1.00000000,0.40000000,0.00000000,0.63713273,1.00000000,0.30000000,0.00000000,0.60587608,1.00000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15794,Briefs,0.57303417,1.00000000,0.20000000,0.00000000,0.54739418,1.00000000,0.10000000,0.00000000,0.53058666,1.00000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15796,Briefs,0.49256836,0.80000000,0.20000000,0.00000000,0.49517738,0.90000000,0.10000000,0.00000000,0.49904847,0.90000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15798,Briefs,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.53955730,1.00000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15810,Briefs,0.42264158,0.60000000,0.20000000,0.00000000,0.41602294,0.60000000,0.20000000,0.00000000,0.42620797,0.70000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15828,Innerwear Vests,0.86879492,0.80000000,0.80000000,0.00000000,0.56378846,0.40000000,0.40000000,0.00000000,0.43427408,0.25000000,0.25000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15846,Tshirts,0.75738572,0.80000000,0.60000000,0.00000000,0.66702572,0.90000000,0.30000000,0.00000000,0.61117100,0.90000000,0.20000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15855,Sandals,0.39300687,0.80000000,0.00000000,0.00000000,0.40324191,0.70000000,0.10000000,0.00000000,0.33051867,0.50000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15856,Sandals,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01901681,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15865,Casual Shoes,0.55515533,0.60000000,0.40000000,0.00000000,0.50398164,0.70000000,0.20000000,0.00000000,0.40078543,0.50000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15874,Flip Flops,0.60397756,0.80000000,0.20000000,0.00000000,0.53079236,0.80000000,0.10000000,0.00000000,0.37664989,0.50000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15875,Flip Flops,0.63863671,1.00000000,0.40000000,0.00000000,0.44755864,0.60000000,0.20000000,0.00000000,0.32396982,0.40000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15883,Casual Shoes,0.36136329,0.60000000,0.00000000,0.00000000,0.31289832,0.40000000,0.10000000,0.00000000,0.35197037,0.50000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15887,Sandals,0.51918751,0.60000000,0.20000000,0.00000000,0.33691717,0.30000000,0.10000000,0.00000000,0.30620379,0.35000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15889,Sandals,0.31866402,0.60000000,0.20000000,0.00000000,0.35406981,0.60000000,0.20000000,0.00000000,0.31774553,0.45000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15891,Sandals,0.50000000,1.00000000,0.00000000,0.00000000,0.48319838,0.70000000,0.00000000,0.00000000,0.48726581,0.60000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15892,Casual Shoes,0.07303417,0.20000000,0.00000000,0.00000000,0.08659332,0.20000000,0.00000000,0.00000000,0.11098788,0.20000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15894,Sandals,0.08479005,0.20000000,0.00000000,0.00000000,0.05502294,0.10000000,0.00000000,0.00000000,0.05532054,0.10000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15900,Sandals,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01737509,0.05000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15903,Casual Shoes,0.41520995,0.80000000,0.00000000,0.00000000,0.33887407,0.50000000,0.10000000,0.00000000,0.30893173,0.45000000,0.10000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15904,Briefs,0.53510419,1.00000000,0.00000000,0.00000000,0.63947268,1.00000000,0.00000000,0.00000000,0.73321811,1.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15910,Shirts,0.56560254,1.00000000,0.20000000,0.00000000,0.54257156,1.00000000,0.10000000,0.00000000,0.56284641,1.00000000,0.15000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15915,Shirts,0.56560254,1.00000000,0.20000000,0.40000000,0.57728717,1.00000000,0.20000000,0.20000000,0.54987862,1.00000000,0.10000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15922,Backpacks,0.42696583,0.80000000,0.00000000,0.00000000,0.42881229,0.70000000,0.00000000,0.00000000,0.44665666,0.60000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15928,Travel Accessory,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15974,Shirts,0.86136329,1.00000000,0.60000000,0.00000000,0.73805490,0.90000000,0.40000000,0.00000000,0.60069225,0.75000000,0.25000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15993,Shirts,0.83041990,1.00000000,0.80000000,0.00000000,0.74623030,1.00000000,0.50000000,0.00000000,0.70982040,0.95000000,0.45000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,15997,Shirts,0.84217577,1.00000000,0.60000000,0.00000000,0.79596341,1.00000000,0.50000000,0.20000000,0.78065087,1.00000000,0.50000000,0.20000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16018,Trousers,0.16958010,0.20000000,0.00000000,0.00000000,0.14185628,0.20000000,0.00000000,0.00000000,0.16320878,0.30000000,0.00000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16028,Shirts,1.00000000,1.00000000,1.00000000,0.40000000,1.00000000,1.00000000,1.00000000,0.40000000,0.92745292,1.00000000,0.80000000,0.30000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16033,Shirts,0.93439746,1.00000000,0.80000000,0.40000000,0.89090244,1.00000000,0.70000000,0.20000000,0.86070650,0.95000000,0.70000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16042,Shirts,0.66958010,1.00000000,0.20000000,0.00000000,0.64476149,1.00000000,0.20000000,0.00000000,0.64702323,1.00000000,0.25000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16044,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.52137916,1.00000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16048,Shirts,0.82740433,1.00000000,0.60000000,0.00000000,0.82305971,1.00000000,0.60000000,0.00000000,0.79684816,0.95000000,0.60000000,0.10000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16050,Shirts,0.66958010,1.00000000,0.20000000,0.00000000,0.61004588,1.00000000,0.10000000,0.20000000,0.67893923,1.00000000,0.35000000,0.20000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16058,Trousers,0.67259567,1.00000000,0.40000000,0.00000000,0.64988520,0.90000000,0.40000000,0.00000000,0.61709632,0.85000000,0.35000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16066,Trousers,0.92696583,1.00000000,0.80000000,0.00000000,0.80927004,0.90000000,0.60000000,0.00000000,0.64423182,0.70000000,0.40000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16067,Trousers,0.42395026,0.40000000,0.20000000,0.00000000,0.30824182,0.30000000,0.10000000,0.00000000,0.23285336,0.25000000,0.05000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16070,Trousers,0.56560254,1.00000000,0.20000000,0.00000000,0.64961342,1.00000000,0.40000000,0.00000000,0.59258984,0.90000000,0.30000000,0.00000000,,,
spatial-hsv-edge-4x4-v2,1,240x320,v1,v1,primary,development,16072,Trousers,0.37381936,0.60000000,0.20000000,0.00000000,0.42747249,0.60000000,0.30000000,0.00000000,0.52625699,0.75000000,0.40000000,0.00000000,,,
