id,model_fold,true_label,predicted_label,confidence,true_probability,old_predicted_label,error_status,g2_correct,articleType,baseColour,productDisplayName,label_source,changed,has_exact_cross_label_conflict,product_family_group,sha256,path
42951,4,Men,Women,0.9128471612930298,0.07435563206672668,Women,persistent_error,False,Belts,Red,French Connection Men Red Belt,product_name,False,False,family_08f6d51ecf2f28c0,81300af19f072c9660b09116675115e95e9d3613a1505065978a831a4e6162cd,data/raw/teacher/train/images_train/42951.jpg
42964,0,Men,Women,0.933331310749054,0.053660836070775986,Women,persistent_error,True,Belts,Multi,French Connection Men Multi Coloured Belt,product_name,False,False,family_e0f4f1395a17bf35,cfb454b234c878b732fd61e44700dc40fb8965cd61018cbeddaee90afdfe6d71,data/raw/teacher/train/images_train/42964.jpg
42997,4,Men,Women,0.5778685212135315,0.048302825540304184,Women,persistent_error,False,Flip Flops,Purple,Nike Men Purple Solarsoft Thong Flip Flops,product_name,False,False,family_c753859f9cbb49a1,bd11e8fabbc540470d6a0bd31ea6c0fc0d65b2fe8d025e7a713bd6c0e63fb6f8,data/raw/teacher/train/images_train/42997.jpg
43045,0,Men,Girls,0.5102784633636475,0.03369922935962677,Women,persistent_error,False,Shorts,Pink,Nike Men Pink Shorts,product_name,False,False,family_7ea058e797c588c3,f65f602317651f96bc05965a7b7e3fe49b4dd26790dee413fa1e22c0796974ff,data/raw/teacher/train/images_train/43045.jpg
43071,4,Unisex,Men,0.6058610677719116,0.3894035816192627,Men,persistent_error,True,Caps,Blue,Nike Unisex Blue FFF Cap,product_name,False,False,family_050646127cb55115,7df28e7094211a14bb92c71b167dd6ba5ead6e2f5446639d3423b533929dbad9,data/raw/teacher/train/images_train/43071.jpg
43078,0,Women,Girls,0.41718167066574097,0.26936277747154236,Women,new_error,True,Capris,Black,Nike Women Black Capris,product_name,False,False,family_ce3231c24a28e240,4cab19a1eccc91fad674628f4e12487e16567ce992558f578caaf8ab87ac6ac0,data/raw/teacher/train/images_train/43078.jpg
43080,4,Women,Girls,0.9903468489646912,0.008218700997531414,Girls,persistent_error,True,Tops,Green,Nike Womens Moss Green Top,product_name,False,False,family_2152e0a767b3ec0a,2d51abeec902e46efb0e299a0c17b6e7c43ad7ab95554b684a74ce18ac9b28d4,data/raw/teacher/train/images_train/43080.jpg
43170,4,Men,Women,0.8806836605072021,0.1080116480588913,Women,persistent_error,False,Watches,Steel,Fastrack Men Steel Watch,product_name,False,False,family_62dda3ab6b7e1dbb,c9177c3b82c0580cead287ee81e3375ae07635f5d432fe9606e7bb125789ce35,data/raw/teacher/train/images_train/43170.jpg
43190,0,Women,Men,0.8283944725990295,0.1420096904039383,Men,persistent_error,False,Watches,White,Fastrack Women White Dial Watch,product_name,False,False,family_bb8d5a79bc625398,d7d9d2f8c6df22fb6ad0f6336cf38c863e896b1fdaf48a4edbe0b55a7abb34ac,data/raw/teacher/train/images_train/43190.jpg
43196,0,Women,Men,0.5865923762321472,0.4028244912624359,Women,new_error,True,Watches,White,Fastrack Women White Dial Watch,product_name,False,False,family_bb8d5a79bc625398,bc8a903f2c3802739e476d7c0053be4d4a60c1ba402a7438dbf02b9a8e4a95a1,data/raw/teacher/train/images_train/43196.jpg
43211,4,Women,Men,0.6972900629043579,0.28888919949531555,Men,persistent_error,False,Watches,Black,Fastrack Women Black Watch,product_name,False,False,family_f583fe3d2c4efb34,7da61c7d75b89f0e66642a826beb08f0877ace894352d590a8695a4cc8280065,data/raw/teacher/train/images_train/43211.jpg
43222,0,Unisex,Men,0.6663361191749573,0.3266230523586273,Unisex,new_error,True,Casual Shoes,Black,Converse Unisex Black Shoes,product_name,False,False,family_496df5b8268957ee,7d94dbe8e5c755931196155f40b480222c62e7c312d14f3ec740a372eeb432e2,data/raw/teacher/train/images_train/43222.jpg
43286,4,Women,Unisex,0.5346860885620117,0.09727517515420914,Unisex,persistent_error,False,Free Gifts,Maroon,Murcia Women Maroon Satchel,product_name,False,False,family_b4a3f94d33c84f9f,921a340c8b2bea39b764c06c82dbbbfa2d7c696aa95c76d89a74040bd6d93b6e,data/raw/teacher/train/images_train/43286.jpg
43307,0,Women,Men,0.964758038520813,0.032137181609869,Men,persistent_error,False,Shirts,White,United Colors of Benetton Women White Shirt,product_name,False,False,family_3ff7a4632ce539aa,5595b44485b9e002ecac84bc89c4468169753b282feffdb09329e6632ade0874,data/raw/teacher/train/images_train/43307.jpg
43316,0,Women,Men,0.580256998538971,0.41843998432159424,Women,new_error,True,Tops,Navy Blue,United Colors of Benetton Women Navy Blue Top,product_name,False,False,family_152182cf65954509,3e24e021f825bcc155a491b77aa60baa9388490a6defc6ce63065f0422eac641,data/raw/teacher/train/images_train/43316.jpg
43432,4,Women,Men,0.7760003209114075,0.21560193598270416,Men,persistent_error,True,Tunics,Mustard,Global Desi Women Mustard Tunic,product_name,False,False,family_d0ed9cdab6795b54,dcbd0007b87ecf565690222903ae8714e47d1aec29020e261f8a013ec826ec75,data/raw/teacher/train/images_train/43432.jpg
43556,4,Women,Men,0.8857102394104004,0.019891507923603058,Men,persistent_error,False,Socks,Black,Puma Women Black Pack of 2 Socks,product_name,False,False,family_8927512780b69633,7c81581bc465dd04f2d31090e228e3d721de53de110a1ce0de58c170e8b6cd2b,data/raw/teacher/train/images_train/43556.jpg
43560,4,Unisex,Men,0.964937150478363,0.01712654158473015,Men,persistent_error,False,Socks,White,Puma Unisex Pack of 3 Socks,product_name,False,False,family_91e146ee593b78a7,45ff4d097d28e72ec7e25fb92bb64bd49a261121d619534c7aea7f4d0b89ce26,data/raw/teacher/train/images_train/43560.jpg
43575,0,Girls,Women,0.6300663948059082,0.167748361825943,Men,persistent_error,False,Tops,White,Gini and Jony Girls Knits White Top,product_name,False,False,family_02d58f5e7a634b9c,1e5039bdf001e5759933fe2ce6e325bddc219e8c44f960d6996531cf31a190a1,data/raw/teacher/train/images_train/43575.jpg
43576,0,Girls,Women,0.6300663948059082,0.167748361825943,Men,persistent_error,False,Tops,White,Gini and Jony Girls Knits White Top,product_name,False,False,family_02d58f5e7a634b9c,1e5039bdf001e5759933fe2ce6e325bddc219e8c44f960d6996531cf31a190a1,data/raw/teacher/train/images_train/43576.jpg
43579,0,Girls,Boys,0.4774743914604187,0.21629682183265686,Boys,persistent_error,False,Tops,White,Gini and Jony Girls Woven White Top,product_name,False,False,family_24f13d3295690959,0426f441a49ede82c4d87987ca7dd07b8a1e6af6e86786f103e4974551ee9970,data/raw/teacher/train/images_train/43579.jpg
43592,0,Girls,Boys,0.9451166987419128,0.05161876231431961,Boys,persistent_error,True,Tshirts,Pink,Gini and Jony Girls Polo Striped Pink T-shirt,product_name,False,False,family_553d8038b8248b5e,2189c462667ea39b64106920446b249b3d4db9348133ca1345a5a9934ce62a85,data/raw/teacher/train/images_train/43592.jpg
43593,0,Girls,Boys,0.9451166987419128,0.05161876231431961,Boys,persistent_error,True,Tshirts,Pink,Gini and Jony Girls Polo Striped Pink T-shirt,product_name,False,False,family_553d8038b8248b5e,2189c462667ea39b64106920446b249b3d4db9348133ca1345a5a9934ce62a85,data/raw/teacher/train/images_train/43593.jpg
43683,4,Girls,Boys,0.5133198499679565,0.4799293279647827,Boys,persistent_error,False,Tops,Blue,Doodle Girls Printed Blue Top,product_name,False,False,family_3f5ab585d21096ea,b5ed8b615faf7a258a1b12967e099e8f68cdbddd149cfcea96934eb2d4e49a8a,data/raw/teacher/train/images_train/43683.jpg
43756,0,Women,Men,0.6407420039176941,0.16211692988872528,Men,persistent_error,True,Bangle,Gold,Royal Diadem Set of 2 Golden Bangles,original_no_cue,False,False,family_f4c9d4409cb8d563,332900ddabce01b23cc2e6b39c255601d1a5d945899bbef6fdec76facdcd0794,data/raw/teacher/train/images_train/43756.jpg
43973,4,Women,Girls,0.3213389217853546,0.17920483648777008,Men,persistent_error,True,Perfume and Body Mist,White,DKNY Women Fresh Blossom 50 ml Perfume,product_name,False,False,family_ccff32f2f2d95083,2c109177ff19f28ed2f39e88851f3a2d43f8ec7c46756f0e1626329448d91163,data/raw/teacher/train/images_train/43973.jpg
43991,4,Women,Men,0.6546052694320679,0.32669976353645325,Women,new_error,True,Perfume and Body Mist,Blue,Police Women Wings EDT Perfume,product_name,False,False,family_aa0082c560b2fdc5,8d63b1b284c3bc74f26d82ad0b2fac0cbda25e1ac76b538023d481249658d620,data/raw/teacher/train/images_train/43991.jpg
44017,4,Men,Women,0.5255321860313416,0.2698284387588501,Women,persistent_error,False,Perfume and Body Mist,Grey,Boss Men Selection 50 ml Perfume,product_name,False,False,family_98c31013b6fdf0ca,d47517886a6bd3a970744c5fe7c2959d71e33fbc7c58864cab3ca7d67c4b407d,data/raw/teacher/train/images_train/44017.jpg
44029,4,Women,Men,0.8091724514961243,0.18049663305282593,Men,persistent_error,False,Perfume and Body Mist,White,Boss Women Perfume,product_name,False,False,family_34890549b0863906,01bc62272920998c25d48e5e5b6c0b92dbabbdad648842ef4205d6edec9c6d53,data/raw/teacher/train/images_train/44029.jpg
44036,4,Men,Boys,0.4128012955188751,0.1127782016992569,Boys,persistent_error,True,Perfume and Body Mist,Silver,Dunhill Men London 50 ml Perfume,product_name,False,False,family_d2d27bb68f6c924a,bbba8a2dcaf7f26697e8bc3a42f16335363081589468129e4787bae66377278b,data/raw/teacher/train/images_train/44036.jpg
44040,0,Women,Men,0.7928956151008606,0.17219030857086182,Men,persistent_error,False,Perfume and Body Mist,Gold,Hugo Women XX Perfume,product_name,False,False,family_5f30fa46289e21ef,969227be15097fdf0ff061dc80d2d9a0503207e516aebebc1b5bba7080876a13,data/raw/teacher/train/images_train/44040.jpg
44045,4,Men,Women,0.9768537878990173,0.01811864785850048,Women,persistent_error,False,Perfume and Body Mist,Red,Hugo Men Energise Perfume,product_name,False,False,family_b17f2732386a6f71,4e9c505576a4b37863709ef52b505a6f7b06b0903e0d7764d24914bbab36e635,data/raw/teacher/train/images_train/44045.jpg
44048,4,Men,Women,0.7534205913543701,0.24277718365192413,Women,persistent_error,False,Perfume and Body Mist,Red,Hugo Men Energise Perfume,product_name,False,False,family_b17f2732386a6f71,50237f7babfccfda68e42c5a55d3c1d8f573f3134246fcf6320710cc9db1cc41,data/raw/teacher/train/images_train/44048.jpg
44051,0,Women,Men,0.961180567741394,0.03372607007622719,Men,persistent_error,False,Perfume and Body Mist,Bronze,Hugo Women XX Perfume,product_name,False,False,family_5f30fa46289e21ef,e67f926e00110696a7e51c4a44220e3a28330b7620df94ead800d4f1acca7653,data/raw/teacher/train/images_train/44051.jpg
44053,4,Women,Men,0.962770402431488,0.030232597142457962,Men,persistent_error,False,Perfume and Body Mist,Grey,Boss Women Perfume,product_name,False,False,family_34890549b0863906,558eda4a95294789722c959f36ef0ab7b836a7db02d5b728604d3dcd6379e861,data/raw/teacher/train/images_train/44053.jpg
44081,0,Women,Men,0.655753493309021,0.3077044188976288,Women,new_error,True,Perfume and Body Mist,Red,Hugo Women Perfume,product_name,False,False,family_a3bca63ab2154510,86983dfea409561dc5a36b9c8c12a908ea89fa31c68f2e15406b8bde9b4eb03a,data/raw/teacher/train/images_train/44081.jpg
44126,0,Men,Women,0.4641277492046356,0.3947693705558777,Women,persistent_error,False,Perfume and Body Mist,Steel,Boss Men After Shave,product_name,False,False,family_403b1619f0b3ef52,104cbca84e561e19608b7f30f0f22cb75d76203c76b212a0ad9848cd5618a9e4,data/raw/teacher/train/images_train/44126.jpg
44136,0,Men,Women,0.6495255827903748,0.3323456645011902,Women,persistent_error,True,Perfume and Body Mist,Silver,dunhill Men Pure Perfume,product_name,False,False,family_a50efc74bab97c76,055cdb648eb43190139f2ee03b28b87726d4aa6aecb8a741d4a3b7a575ded0ae,data/raw/teacher/train/images_train/44136.jpg
44171,0,Men,Women,0.5204470157623291,0.47398725152015686,Men,new_error,True,Perfume and Body Mist,Brown,Nike Fragrances Men Ride Perfume 75 ml,product_name,False,False,family_31c58b68d375769a,b733ac451708f6badeb21a75e05790fd75672e1adf8c21497b699f06e5cb74b9,data/raw/teacher/train/images_train/44171.jpg
44444,0,Unisex,Women,0.9858631491661072,0.006029598880559206,Women,persistent_error,False,Flip Flops,Grey,Gliders Unisex Grey Spiner Flip Flops,product_name,False,False,family_e11d8cb94b54e0a2,ee760452a060a62904c984728986800ef4c90f9c79d287ab8f4852eee1dae63c,data/raw/teacher/train/images_train/44444.jpg
44445,0,Unisex,Men,0.8254149556159973,0.11288627982139587,Men,persistent_error,False,Flip Flops,Red,Gliders Unisex Red Spiner Flip Flops,product_name,False,False,family_8cd77ad2968d7684,0d5672460a0eb0f26a0f0e92c54b156c41e23017c45ea18d14d1ea9212e69c00,data/raw/teacher/train/images_train/44445.jpg
44510,0,Unisex,Men,0.6575157642364502,0.3411659896373749,Unisex,new_error,False,Casual Shoes,Black,Converse Unisex Black Shoes,product_name,False,False,family_496df5b8268957ee,e62b7d044bc5f478aa2e9ce5bdba9e77ce06820247624005c48f3332e5536ccb,data/raw/teacher/train/images_train/44510.jpg
44649,4,Women,Men,0.6027789115905762,0.3953598439693451,Women,new_error,True,Tops,Off White,Arrow Woman Off White Top,original_no_cue,False,False,family_7b2f772555eb51e7,37e66e45075ca9a36c83b80cea9916f812bc515d85877e2ada9f2c89675ee7a6,data/raw/teacher/train/images_train/44649.jpg
44657,4,Unisex,Men,0.915657639503479,0.08344566822052002,Men,persistent_error,False,Casual Shoes,Blue,Vans Unisex Blue Shoes,product_name,False,False,family_72620c7d5d74c499,66e96db38b8741a9be9c6c6bd2b48b88e77704f74217a2b0b5c8f8ba68adf456,data/raw/teacher/train/images_train/44657.jpg
44662,0,Unisex,Men,0.4732033908367157,0.2995840013027191,Men,persistent_error,False,Headband,White,Nike Unisex White Swoosh Headband,product_name,False,False,family_8a5c2ef3b9b1123c,539eb3e3fd3f39f90e264c3313b4b4d3acf09abd00343b414bd4abec489957e2,data/raw/teacher/train/images_train/44662.jpg
44672,0,Women,Men,0.6548438668251038,0.3367253243923187,Men,persistent_error,False,Shirts,Blue,Wills Lifestyle Women Blue Striped Formal Shirt,product_name,False,False,family_f0bd57bc03d27468,8ce1b9975bdca8b264817e1b30e7fd3094b6dfc84c8f463250512089873b4d7a,data/raw/teacher/train/images_train/44672.jpg
44849,4,Unisex,Men,0.6163705587387085,0.3829261064529419,Unisex,new_error,False,Caps,Black,Puma Unisex Black Ducati Logo Cap,product_name,False,False,family_dc3b5eaf21e38969,4dd8f95eb31e7d8eae495bf16c44e2168783ddbb3b1e68a0512eedbb00aa1142,data/raw/teacher/train/images_train/44849.jpg
44962,0,Men,Women,0.6653986573219299,0.2573482096195221,Women,persistent_error,False,Free Gifts,Black,Maxima Men Black Watch,product_name,False,False,family_4d5d7bd3abf6dff9,10575297a447c7f886d3fcc96d97d108062acc17d8b14df816a59d6cbf91cd3b,data/raw/teacher/train/images_train/44962.jpg
44977,4,Men,Women,0.5138643383979797,0.47469863295555115,Men,new_error,True,Watches,Silver,Maxima Men Silver Dial Attivo Watch,product_name,False,False,family_842350f6ff2cf1f8,41b8993ab32ae57f37ef60d430ac2d0481d198d4dc7d7eea1949404ac37aefb6,data/raw/teacher/train/images_train/44977.jpg
44998,4,Men,Women,0.48050299286842346,0.1719740629196167,Women,persistent_error,False,Watches,Black,Maxima Men Black Digital Watch,product_name,False,False,family_3be5d4c5f1ef8775,ffc25687e415b3fba1710069f727ccf8d169d23155d40a0d0fab9fde2af58aac,data/raw/teacher/train/images_train/44998.jpg
45001,4,Men,Women,0.4641788601875305,0.2813924252986908,Women,persistent_error,True,Watches,Grey,Maxima Men Black Digital Watch,product_name,False,False,family_3be5d4c5f1ef8775,455ca408496638d0f1a8cad1bbeb7ed3cb383a79027d6e0d18fd0a410d7b6b35,data/raw/teacher/train/images_train/45001.jpg
45032,4,Men,Women,0.6693786978721619,0.32764896750450134,Women,persistent_error,True,Watches,Silver,Maxima Attivo Men Silver Dial Watch,product_name,False,False,family_b82c9ce7ca973965,efdeff4df562ae43f1cf667931b4354ff51ca148c95bcd835e0eb1cda3de8e75,data/raw/teacher/train/images_train/45032.jpg
45044,0,Women,Men,0.7967912554740906,0.18923188745975494,Men,persistent_error,False,Watches,Grey,Maxima Attivo Women Grey Dial Watch,product_name,False,False,family_523d5496333c4ad4,281c857cf7d4074cf3c78fcf92168b35be94dd38a0c6f8830ac0592b4b4a819a,data/raw/teacher/train/images_train/45044.jpg
45107,0,Men,Women,0.6685912609100342,0.17444130778312683,Men,new_error,False,Watches,Black,CASIO ENTICER Men Black Printed Dial Watch A019 MQ-76-L1AUL,product_name,False,False,family_0a5d59decec31ae9,e83bdb8c2193dbf1f0d243ca42eeb4ba82c7610a1ad1ef941ea5a3bdaadd5c79,data/raw/teacher/train/images_train/45107.jpg
45109,0,Men,Women,0.9137395620346069,0.07178870588541031,Women,persistent_error,False,Watches,Black,Casio Enticer Men Silver-Toned Dial Analogue Watch MTP-1165A-1CDF(A132),product_name,False,False,family_1b7a5db6005f44f9,300f2fc9648856afba4db6e0b14e3e58610e0c1d3132a6063039f37de6fc3fe2,data/raw/teacher/train/images_train/45109.jpg
45110,4,Men,Women,0.5921109914779663,0.4057677984237671,Women,persistent_error,False,Watches,White,Casio Enticer Men Silver Analogue Watch MTP-1165A-7CDF(A134),product_name,False,False,family_808109289b54e249,5e453cde6a185db85c134c00e965bca6072d4822aaeca49ccf1f45a808b11663,data/raw/teacher/train/images_train/45110.jpg
45145,0,Men,Women,0.5143696069717407,0.4755029082298279,Women,persistent_error,True,Watches,White,Casio ENTICER Men Dial Watch A450 MTP-1296D-7AVDF,product_name,False,False,family_efa6a90307e68ef8,07113dbd59153c736ce2196d0a6f394c0b1ef3f65f59a6779b24ff7116309c38,data/raw/teacher/train/images_train/45145.jpg
45206,0,Women,Men,0.5400267839431763,0.39129844307899475,Women,new_error,True,Watches,Blue,CASIO ENTICER Women Blue Dial Analogue Watch A66,product_name,False,False,family_19f48c3651bbf2b9,0557931f1d7d07fc86b14bf368fc8704a0557dba2a6db759ebc243de60321584,data/raw/teacher/train/images_train/45206.jpg
45208,0,Women,Men,0.5972198247909546,0.3561475872993469,Women,new_error,True,Watches,White,CASIO ENTICER Women Pink White Analogue Watch A663,product_name,False,False,family_25c2618ff7473adc,d136e553cbf112ac602e8fe9ca9cd601d28dcac15582796255a3dac24ab1bcd9,data/raw/teacher/train/images_train/45208.jpg
45243,0,Women,Men,0.5485045313835144,0.2734263837337494,Men,persistent_error,True,Watches,White,CASIO BABY-G Women White Dial Analogue & Digital Watch BX008,product_name,False,False,family_87a744916fd883ad,caf79c9f3aaf50f3c541a76f9e3cd108fa8aaf14f9930a7b934a76b62afaf4b8,data/raw/teacher/train/images_train/45243.jpg
45244,0,Unisex,Men,0.6999457478523254,0.2462516725063324,Men,persistent_error,False,Watches,Black,Casio Youth Series Unisex Digital Watch F-200W-1ADFD027,product_name,False,False,family_7aa0ce90bdd54c75,d541bd04dc0f11a5b01fa5813e63a5e349659ecbe1bd1119e36c6530fb0a954c,data/raw/teacher/train/images_train/45244.jpg
45246,0,Men,Unisex,0.5172586441040039,0.31201237440109253,Men,new_error,False,Watches,Black,Casio Vintage Collection Digital Watch F-94WA-8DG(D052),original_no_cue,False,False,family_1657844be00b2c2b,24bc9ec9ea9c6d8d5d91e16d06e7ca692d9bb1c0a77c0b31105e9ca872585110,data/raw/teacher/train/images_train/45246.jpg
45258,0,Men,Women,0.5177698135375977,0.4436594247817993,Men,new_error,True,Watches,Black,CASIO EDIFICE Men Black Dial Chronograph Watch ED60,product_name,False,False,family_fe35e0dfb45d9482,b6ee60b4675b26d4db631b666884c0a5dedb8304ff60824d29aa67f415697e58,data/raw/teacher/train/images_train/45258.jpg
45259,4,Men,Women,0.6229940056800842,0.3645300269126892,Women,persistent_error,False,Watches,Black,Casio EDIFICE Men Chronograph Watch ED61 EF-305D-1AVDF,product_name,False,False,family_004f85d580796b13,3f126da53f7bc7bfc63454c605681d01d215ca78930f37ae3a0da1d62a35530e,data/raw/teacher/train/images_train/45259.jpg
45690,4,Women,Men,0.474744588136673,0.39893028140068054,Men,persistent_error,False,Perfume and Body Mist,Pink,Tous Women Perfume,product_name,False,False,family_c4fbe21b3a18976c,b93a02f3ac5402141679526636f85c08afc6e94d188d53d5587f75204b544e7a,data/raw/teacher/train/images_train/45690.jpg
45698,4,Women,Men,0.977721631526947,0.01640920899808407,Men,persistent_error,False,Perfume and Body Mist,NA,,original_no_cue,False,False,family_cc95b245bc895ceb,b55d37c0f9a92ea03d0b385f9ce3c3f026e1bb980931ba811e5ab799ddc35e49,data/raw/teacher/train/images_train/45698.jpg
45711,0,Men,Women,0.5146772861480713,0.3021908700466156,Men,new_error,True,Perfume and Body Mist,Blue,4711 Men Refreshing Perfumed Tissues,product_name,False,False,family_529d9d56baae21fb,3a5e8e08856e52850357823aa11e08a33fb58c3c0e5ffb4795b684e35cb28423,data/raw/teacher/train/images_train/45711.jpg
45712,0,Men,Women,0.7476959228515625,0.1695394068956375,Women,persistent_error,False,Perfume and Body Mist,Blue,4711 Vapo Men Perfume,product_name,False,False,family_95af9173762be0c0,d0f26fe326a0d1a5d7325ca673168b308f34088ea6aea200966837109f7ed9ce,data/raw/teacher/train/images_train/45712.jpg
45764,4,Women,Men,0.6499270796775818,0.3301790654659271,Men,persistent_error,False,Deodorant,Pink,Lomani Women Deo,product_name,False,False,family_4a8408fb0d7a4938,4344657fd76731a3f62ec2126e4b9b7e3844d7b937062c7733513df3b9b0a2c5,data/raw/teacher/train/images_train/45764.jpg
45766,4,Women,Men,0.6673564314842224,0.2941282391548157,Men,persistent_error,False,Deodorant,Yellow,Lomani Women Weekend Deo,product_name,False,False,family_46aca9a19ec7d3cb,ef4538dbadf4838718fbf256667322aa56e58469483f9c51f9e2c280f126157f,data/raw/teacher/train/images_train/45766.jpg
45768,4,Women,Men,0.5676610469818115,0.3853873312473297,Women,new_error,False,Deodorant,Blue,Lomani Women Deo,product_name,False,False,family_4a8408fb0d7a4938,497dbe8f2a8eb39cbb41ef1774fcd84c0532abef026913ca9369630ffa804601,data/raw/teacher/train/images_train/45768.jpg
45769,4,Women,Men,0.9324074983596802,0.06255939602851868,Men,persistent_error,False,Deodorant,Red,Lomani Women Deo,product_name,False,False,family_4a8408fb0d7a4938,48739170e4584cc5619327eac34f003d8fe7df4923e9844cfc4c153115095966,data/raw/teacher/train/images_train/45769.jpg
45914,0,Men,Women,0.47374406456947327,0.3886767029762268,Men,new_error,True,Watches,Black,Maxima Men Black Dial Watch,product_name,False,False,family_4d5d7bd3abf6dff9,84d27d3f0649267324abc1aec2f0353a8045c76ca4d1176238c0b4bd5a6d6880,data/raw/teacher/train/images_train/45914.jpg
45915,0,Women,Men,0.8214026093482971,0.03464534878730774,Men,persistent_error,False,Watches,Steel,Maxima Women Steel Watch,product_name,False,False,family_1033a2c8e5bc4227,debfc56bae3f19347bf2145a11fccb04cdb360f1b3706a413711d57aad210eb4,data/raw/teacher/train/images_train/45915.jpg
45933,0,Women,Men,0.5461120009422302,0.4226715564727783,Men,persistent_error,False,Watches,Silver,Maxima Women Silver Dial Watch,product_name,False,False,family_b1fdc81fafd1b85a,15801fb151cfb456c2dea9ac39ca729a4ebb4acc8807e0824a37b067ae90eb49,data/raw/teacher/train/images_train/45933.jpg
45934,0,Women,Girls,0.46651408076286316,0.44822782278060913,Women,new_error,True,Watches,Silver,Maxima Women Silver Dial Watch,product_name,False,False,family_b1fdc81fafd1b85a,a0a2a508db4939068375b30e5083a32ca5b38bf5aec75d6fa796517a1e767686,data/raw/teacher/train/images_train/45934.jpg
46100,0,Unisex,Men,0.7014003396034241,0.2682904899120331,Men,persistent_error,False,Casual Shoes,Black,ADIDAS Unisex  Black Clemente Shoes,product_name,False,False,family_96d43bb4d324660a,a307c6c8ad4b9a127557a57cf24846813c55495ebe8df1553367881574cd4067,data/raw/teacher/train/images_train/46100.jpg
46118,0,Unisex,Men,0.9665366411209106,0.03131726384162903,Men,persistent_error,False,Casual Shoes,White,ADIDAS Unisex White Court Sequence Shoes,product_name,False,False,family_314c6a37db49f371,d2c039d9b825044cde20ff8644b6db1c61c8a0fca2c7d493139a2d0dc081fda3,data/raw/teacher/train/images_train/46118.jpg
46123,0,Women,Men,0.3034190833568573,0.2914135158061981,Women,new_error,True,Necklace and Chains,Black,Adrika Black Necklace,original_no_cue,False,False,family_d6a474ab88c918fe,81b9d6b91d10f464957d8294fdf9487ee22cbdc55ac919f8ce1d22787c1f2b83,data/raw/teacher/train/images_train/46123.jpg
46159,4,Women,Men,0.8184837698936462,0.08282830566167831,Men,persistent_error,False,Necklace and Chains,Blue,Adrika Women Blue & Brown Beaded Necklace,product_name,False,False,family_2a2d45eb548efcb8,0e6210aa27d45fa68208c14fe7d14499a6747b7f26d939f046ffb20b5541e2dd,data/raw/teacher/train/images_train/46159.jpg
46160,4,Women,Men,0.7720251679420471,0.05183418467640877,Men,persistent_error,False,Necklace and Chains,Green,Adrika Women Green & Brown Beaded Necklace,product_name,False,False,family_740cb2cf2045a2a1,f830bcc7f45993d94e099dc5058cd32367709cecde9c663d475d49e8cfcacbfc,data/raw/teacher/train/images_train/46160.jpg
46294,0,Men,Women,0.9837034344673157,0.014487233944237232,Women,persistent_error,False,Deodorant,White,Jacques M Men Coquette W Deodorant,product_name,True,False,family_423cdad113b41471,e0a9aa448638d5cc46a7fb87c9d5ce3228aa189088b988c777b884b09ab4ab68,data/raw/teacher/train/images_train/46294.jpg
46307,4,Unisex,Men,0.9982873797416687,0.001281903823837638,Men,persistent_error,False,Belts,Black,ADIDAS Unisex Black Urban Belt,product_name,False,False,family_c22b50ec5dfc7410,27ffd1192fe7a6d6ba4ca7d4f4621ecd0af2c38665ce426ca9d015838168cc0c,data/raw/teacher/train/images_train/46307.jpg
46308,0,Women,Men,0.6578385829925537,0.3411980867385864,Women,new_error,False,Watches,White,Fossil Women White Dial Watch AM4183,product_name,False,False,family_6ca7c1fbccdb69a0,b68b621c5fef5a8333b20840695721084362f227d48a5f3efda9ee3ed31af2e5,data/raw/teacher/train/images_train/46308.jpg
46312,4,Women,Men,0.9378679394721985,0.02147594466805458,Men,persistent_error,True,Watches,Silver,Fossil Women Silver Dial Analog & Chronograph Watch CH2823,product_name,False,False,family_a2c7e3e56c616e6d,1c43a0ba845121072d42b64a7cd686014dac0a1683cf8bee590ea9dfd8c82d11,data/raw/teacher/train/images_train/46312.jpg
46335,4,Women,Men,0.4734065532684326,0.4447683095932007,Women,new_error,True,Sports Shoes,Black,Reebok Women Black Zignano Race Sports Shoes,product_name,False,False,family_803c2789aa1556f7,1d8a3c6bc66aea3431c2c6f6cc0776d6a81f049838db25aec673d298471de8a8,data/raw/teacher/train/images_train/46335.jpg
46418,0,Men,Women,0.8737955093383789,0.12500512599945068,Women,persistent_error,False,Watches,Olive,Timex Men Olive Green Dial Watch DV10,product_name,False,False,family_f5b83c45d0894f03,5b1c56f6f0b91febad4af1afc5cd38f0757a65b5d97310951bc0ea67c11225d8,data/raw/teacher/train/images_train/46418.jpg
46444,0,Men,Women,0.5487436652183533,0.43154218792915344,Women,persistent_error,False,Watches,Black,Timex Men Black Dial Watch,product_name,False,False,family_da63c4cd900dbf30,03d1f48fea6fdad685d41d56cfcde2e165311b5611304727854f1637a35fdce9,data/raw/teacher/train/images_train/46444.jpg
46449,4,Women,Men,0.7001057863235474,0.2995251417160034,Women,new_error,False,Watches,Silver,Timex Women Silver-Toned Dial Watch J103,product_name,False,False,family_1b57ef5a175bf0bd,bc86f026e1c471fcbeed922379fde94773f73a7f2ee09a829bb45928f7ba5132,data/raw/teacher/train/images_train/46449.jpg
