id,path,sha256,articleType,baseColour,productDisplayName,duplicate_group,product_family_group,partition,cv_fold
47099,data/raw/teacher/train/images_train/47099.jpg,1f84c733b0cd4413ee75d7d37adb2509ddbf1ba983f815625c01e7ddaab4a531,Casual Shoes,Blue,Marvel Boys Red Shoes,single_1f84c733b0cd,family_12a9d1fb04b72a7f,development,4
47100,data/raw/teacher/train/images_train/47100.jpg,ad60edf6a0c996b99ff19ed7b7609cbd2be223fee12482f42dcbd89532dbbb78,Casual Shoes,Red,Marvel Boys Red Light Spidey Shoes,single_ad60edf6a0c9,family_dd4005bb1a5bc4bd,development,0
47101,data/raw/teacher/train/images_train/47101.jpg,e86ba3bdc6a6603d30e7676d423c90d3cf542e65882efe1b9d781b840f218ad9,Sandals,Yellow,Marvel Boys Yellow Sandals,single_e86ba3bdc6a6,family_d8a2bc6a54add57d,development,0
47105,data/raw/teacher/train/images_train/47105.jpg,45bbec65c1e2037f233b9d4238b3a844c7ace826642889601605130ac6a7e427,Flip Flops,Green,Marvel Boys Green Flip Flops,single_45bbec65c1e2,family_a117e09cdb015207,development,0
47106,data/raw/teacher/train/images_train/47106.jpg,fd07844ac8f3d8c466d420cdbfc9a29e37064468750bd71ae21aec8f766643f2,Flip Flops,Yellow,Marvel Boys Yellow Flip Flop,single_fd07844ac8f3,family_3904cbc7554668d3,development,2
47108,data/raw/teacher/train/images_train/47108.jpg,308f8a0e35ae4c11491f0e5aafea4efa4faaaa9cd9753f4d509fb7fa950d2f69,Sandals,Black,Marvel Boys Black Sandals,single_308f8a0e35ae,family_4b3d8d93fc0c9a7e,development,0
47109,data/raw/teacher/train/images_train/47109.jpg,2d13a87d50b8b60a24aa7703a2686cf76691e47d881c4163ae515162e5489862,Casual Shoes,White,Marvel Boys White Shoes,single_2d13a87d50b8,family_d9338edc9f26231d,development,3
47111,data/raw/teacher/train/images_train/47111.jpg,6e70627a8ecc7675abd783e96d3cdd9503e4ca49f0bbfb3710e9891a7ae77802,Sandals,Blue,Marvel Boys Blue Spiderman Clogs,single_6e70627a8ecc,family_cf33bf6094c02aed,development,4
47112,data/raw/teacher/train/images_train/47112.jpg,bf3c117d31c597eedfb53e22ecbca8d2b6892f011eb00f367b283241f600fa05,Sandals,Red,Marvel Boys Red Spiderman Clogs,single_bf3c117d31c5,family_0755dba2728f2e15,development,2
47114,data/raw/teacher/train/images_train/47114.jpg,fd1d080dc93bd1d794d34cb8c2db56e158abb48e5bce4cf7f575c543aeda801d,Flip Flops,Navy Blue,Marvel Boys Navy Blue Slippers,single_fd1d080dc93b,family_9177b0824a575ed3,development,2
47117,data/raw/teacher/train/images_train/47117.jpg,0bae75ec56c5c4e670b2448beaa4e73cd20bcc696d4cab4092c62a6b30555149,Sandals,Blue,Marvel Boys Blue Spiderman Clogs,single_0bae75ec56c5,family_cf33bf6094c02aed,development,4
47118,data/raw/teacher/train/images_train/47118.jpg,49579b087ac2c3f8fb3b7e75a3c80dbe0fb02ad8631ec239439c2f5dbc20bedd,Sandals,Red,Marvel Boys Red Spiderman Clogs,single_49579b087ac2,family_0755dba2728f2e15,development,2
47119,data/raw/teacher/train/images_train/47119.jpg,01a5878ff3be8edff82028554e18ce664ea225367c3ac52d55e3f2334527cb60,Sandals,Navy Blue,Marvel Boys Navy Blue Sandals,single_01a5878ff3be,family_e95f5311d9a93850,development,2
47120,data/raw/teacher/train/images_train/47120.jpg,af44acd15e3ce5cb32681b968460a26d6629eca49771e1a22995c38d74fd7ad2,Sandals,Red,Marvel Boys Red and Black Sandals,single_af44acd15e3c,family_30b6a44404dbc355,development,3
47121,data/raw/teacher/train/images_train/47121.jpg,c744e523e2ae66354cdea7070bd88ea046917a469724847278978514b979e536,Casual Shoes,Navy Blue,Marvel Navy Blue Boys Casual Shoes,single_c744e523e2ae,family_93c7c5f8f47785b9,development,0
47123,data/raw/teacher/train/images_train/47123.jpg,1c6b607d08e160d32f22f3c9fb6b9e31449e944d43a6423fe461426a6b83449e,Casual Shoes,Blue,Marvel Boys Blue Shoes,single_1c6b607d08e1,family_205f2afbac65618e,development,4
47124,data/raw/teacher/train/images_train/47124.jpg,7f9ede9547c034c9da6ddfeb74859abab1c9c60d28e9bec3dbf3c5a35cadbc21,Casual Shoes,Grey,Marvel Boys Grey Web Spider Casual Shoes,single_7f9ede9547c0,family_8a41597726d02e71,development,3
47125,data/raw/teacher/train/images_train/47125.jpg,73471a59c216ec811e639d0c4d6b58c8b81da01423b4ca4eb33f757c177b9877,Casual Shoes,Blue,Marvel Boys Blue Web Spider Shoes,single_73471a59c216,family_9a8033648d85bd75,development,3
47126,data/raw/teacher/train/images_train/47126.jpg,09f2eeef474fedd9331fa4ffbcbbe486c8f8b7bbe9c9fc11412926703eedc0a5,Handbags,Orange,Be For Bag Women Orange And Black Tote Bag,single_09f2eeef474f,family_27256b3ac9893b4d,development,3
47127,data/raw/teacher/train/images_train/47127.jpg,4cecc3c3fec3b4c77c58babaa1af85fcba4857b37015a17249331ba9c278dfa4,Handbags,Pink,Be For Bag Women Pink Tote Bag,single_4cecc3c3fec3,family_d45006d6bc2fe818,development,4
47128,data/raw/teacher/train/images_train/47128.jpg,9307d43e4d6b3f316859053c3e9e9d2eea9da1b1df1e2f5dd43d0d9b923f5050,Handbags,White,Be For Bag Women White Tote Bag,single_9307d43e4d6b,family_af2817ef909b35ce,development,0
47129,data/raw/teacher/train/images_train/47129.jpg,3bd063cee6f0148e5b73fca16264a0c8bab2ac77ed46ad7c7e9ef2a350c72503,Handbags,Blue,Be For Bag Women Blue Tote Bag,single_3bd063cee6f0,family_bc572518bc8df17f,development,0
47133,data/raw/teacher/train/images_train/47133.jpg,6ffac1c376595b5d59280508997b444e8853b909926d2625558507d9e1d651ff,Handbags,White,Be For Bag Women White And Red Striped Tote Bag,single_6ffac1c37659,family_313883ad09b48147,development,2
47135,data/raw/teacher/train/images_train/47135.jpg,7c40403be0f71c7b7ba7b596b94f50438da5cd381fcbed69e2811132cd89e699,Handbags,Black,Be For Bag Women Black And White Tote Bag,single_7c40403be0f7,family_15835d1d855e171b,development,2
47136,data/raw/teacher/train/images_train/47136.jpg,92093679da3e5eff92a8e2bf55de58411a423853f1fcb63a9266f9d4435e910b,Handbags,Blue,Be For Bag Women Blue Tote Bag,single_92093679da3e,family_bc572518bc8df17f,development,0
47137,data/raw/teacher/train/images_train/47137.jpg,48b475cea61fed31bebbd355216a2fc5028fd7c4680c80bbf17e2854a9606e8c,Handbags,Cream,Be For Bag Women Cream And Black Tote Bag,single_48b475cea61f,family_f577dff07d9fe75e,development,2
47138,data/raw/teacher/train/images_train/47138.jpg,1d6edc47555293c6a842e8b3b9c11029527913f0f11651508e9c4443c734310a,Handbags,White,Be For Bag Women Combo pack Tote Bags,single_1d6edc475552,family_f07883ea070d75c5,development,2
47139,data/raw/teacher/train/images_train/47139.jpg,bb969af2ee81e1da9d6823923c8d17ba047d40b5b9defc42a1a8e55cdcbb9232,Handbags,Pink,Be For Bag Women Combo pack Tote Bags,single_bb969af2ee81,family_f07883ea070d75c5,development,2
47140,data/raw/teacher/train/images_train/47140.jpg,fb98cddc4cff68bde32cebfcde45752776aecd17e8176395b2e94d6952c79989,Handbags,White,Be For Bag Women Combo pack Tote Bags,single_fb98cddc4cff,family_f07883ea070d75c5,development,2
47141,data/raw/teacher/train/images_train/47141.jpg,64fd85a236478bcfd689e7b7326b202ace6a91d7d84eee752795d108eaa62a78,Handbags,Black,Be For Bag Women Black and White Combo pack Tote Bags,single_64fd85a23647,family_f80d8f152442e05c,development,2
47143,data/raw/teacher/train/images_train/47143.jpg,76cd3ea30d27ae296733a99b63ea2cd355deab590cc0bf833d6bfcc932a87c4b,Handbags,White,Be For Bag Women Combo pack Tote Bags,single_76cd3ea30d27,family_f07883ea070d75c5,development,2
47144,data/raw/teacher/train/images_train/47144.jpg,5a9ae1f39af89d58294a6d5999c8d36217b5c8e0b7cb9652f64ef3c2354a7dfc,Handbags,White,Be For Bag Women Combo Pack Tote Bags,single_5a9ae1f39af8,family_f07883ea070d75c5,development,2
47145,data/raw/teacher/train/images_train/47145.jpg,2dcc6754c50e58f90b6b3a483d0ad464ea4c8eaa5f99f397f7a1f48a11ef0ab3,Handbags,Blue,Be For Bag Women Combo pack Tote Bags,single_2dcc6754c50e,family_f07883ea070d75c5,development,2
47146,data/raw/teacher/train/images_train/47146.jpg,a8b685fed5b835e5ee726cb50633f08c659679e4f5b3e3fde9744de162502dd5,Handbags,Green,Be For Bag Women Combo pack Tote Bags,single_a8b685fed5b8,family_f07883ea070d75c5,development,2
47147,data/raw/teacher/train/images_train/47147.jpg,3836a3e285a9a7a0fceb3481566d1d363c201e39c89d1c835321b10a06b52c73,Handbags,Orange,Be For Bag Women Combo pack Tote Bags,single_3836a3e285a9,family_f07883ea070d75c5,development,2
47148,data/raw/teacher/train/images_train/47148.jpg,b9800fba2b2d9acdc208eb9bca88c8c2018c59f18371c32a77a9d596deb45c91,Handbags,Black,Be For Bag Women Combo pack Tote Bags,single_b9800fba2b2d,family_f07883ea070d75c5,development,2
47153,data/raw/teacher/train/images_train/47153.jpg,f4d433ed0ff47ccbbc84e1d4ff6c5b76ce36f2650ec227c545fe0e719a523f3d,Capris,Pink,Gini and Jony Girls Pink Capris,dup_41780,family_aa45018bc5d1c7bc,development,2
47154,data/raw/teacher/train/images_train/47154.jpg,f4d433ed0ff47ccbbc84e1d4ff6c5b76ce36f2650ec227c545fe0e719a523f3d,Capris,Black,Gini and Jony Girls Black Capris,dup_41780,family_aa45018bc5d1c7bc,development,2
47156,data/raw/teacher/train/images_train/47156.jpg,597849f0bafc1584ad8e9ab7a9740758f81f5a9b391cb2927d49d98cf4edccf8,Wallets,Black,Peter England Men Black Wallet,single_597849f0bafc,family_c6430d0390da265e,development,2
47157,data/raw/teacher/train/images_train/47157.jpg,85007224da68e2e1f210d36e5a6d2ed54307e2cd6e03653815ef9f7842448559,Belts,Brown,Peter England Men Brown Belt,single_85007224da68,family_6b210cba85d38743,development,3
47158,data/raw/teacher/train/images_train/47158.jpg,57e36f0a31b307d9cde008a2cf4f426675fc9801de21b1b035a555fe302a26e4,Belts,Tan,Peter England Men Tan Belt,single_57e36f0a31b3,family_1fc679361953ea3c,development,2
47159,data/raw/teacher/train/images_train/47159.jpg,0fbd68677db21ca508ed582e19dd41c4269123abac79823185862adcfe3847f1,Belts,Black,Peter England Men Black Belt,single_0fbd68677db2,family_9315d53f053a6e4d,development,0
47160,data/raw/teacher/train/images_train/47160.jpg,22866cfb5d3de9f818323e92e29c3428d5b84847a345fde585dff6cde6128cfb,Belts,Brown,Peter England Men Brown Belt,single_22866cfb5d3d,family_6b210cba85d38743,development,3
47161,data/raw/teacher/train/images_train/47161.jpg,c80010b9c9ef4d0c294780515c41105acac28e184ad832481a55b5d5ee033b6d,Belts,Black,Peter England Men Black Belt,single_c80010b9c9ef,family_9315d53f053a6e4d,development,0
47162,data/raw/teacher/train/images_train/47162.jpg,feb2cf126391f4d60600eb4311fe0ab100e1f129089386b62ece619cf5f9357c,Belts,Brown,Peter England Men Brown Belt,single_feb2cf126391,family_6b210cba85d38743,development,3
47163,data/raw/teacher/train/images_train/47163.jpg,2d0fa7fac07aa3b044af588e7f2825b4ca62036166471f080b4f6b9ca350d6dd,Belts,Black,Peter England Men Black Belt,single_2d0fa7fac07a,family_9315d53f053a6e4d,development,0
47164,data/raw/teacher/train/images_train/47164.jpg,084bd443fd8602702227dbba9848660f33554ff7e6086215f7ed7f2415c9a900,Belts,Brown,Peter England Men Brown Belt,single_084bd443fd86,family_6b210cba85d38743,development,3
47165,data/raw/teacher/train/images_train/47165.jpg,e16b7113eea9f0b21bf33453495bbd8a84b26942a5953420c18417c9282578f1,Belts,Black,Peter England Men Black Belt,single_e16b7113eea9,family_9315d53f053a6e4d,development,0
47166,data/raw/teacher/train/images_train/47166.jpg,71216fe4a6c1111cc5f5186af6847791322c91f7e5bef0cb96a258ae29e91458,Belts,Brown,Peter England Men Brown Belt,single_71216fe4a6c1,family_6b210cba85d38743,development,3
47170,data/raw/teacher/train/images_train/47170.jpg,a56d95b61383a63c508765aa51162b941127e9567e62773b70c87710e04e34ea,Sandals,Brown,Ganuchi Men Brown Sandals,single_a56d95b61383,family_4528e92b1866a1bd,development,3
47173,data/raw/teacher/train/images_train/47173.jpg,9cd7cc7b2273398511a6c3f41b8133142acfc23ddd7a34187bcd9768ca3db30e,Sandals,Brown,Ganuchi Men Brown Sandals,single_9cd7cc7b2273,family_4528e92b1866a1bd,development,3
47180,data/raw/teacher/train/images_train/47180.jpg,5d51db0f36d7ff6faf5fc86f9fc279b66574635210a4203876131468abda1b0d,Casual Shoes,Black,Ganuchi Men Black Casual Shoes,single_5d51db0f36d7,family_a90f7509d072dc22,development,3
47181,data/raw/teacher/train/images_train/47181.jpg,f43fa90fa07602b697308694f725c40e6aab286a5e52986d20259d03f02a4f17,Casual Shoes,Brown,Ganuchi Men Brown Casual Shoes,single_f43fa90fa076,family_81fb0b5a75654364,development,4
47182,data/raw/teacher/train/images_train/47182.jpg,ae87b740946ab307742501c9242d387b24406ee41aaff5f864f09285a2398100,Casual Shoes,Blue,Ganuchi Men Blue Casual Shoes,single_ae87b740946a,family_230fda586bc7c707,development,0
47184,data/raw/teacher/train/images_train/47184.jpg,cd92ad90298944db646b100a67d1017b24266f62e7201274a7409357733b447d,Casual Shoes,Black,Ganuchi Men Black Shoes,single_cd92ad902989,family_3771779cce786baa,development,4
47185,data/raw/teacher/train/images_train/47185.jpg,9f32c62ce63b94cf7b18b171ecf5379d0dc40629d09b0ed0a11f99ecf22ebdb0,Casual Shoes,Black,Ganuchi Men Black Shoes,single_9f32c62ce63b,family_3771779cce786baa,development,4
47186,data/raw/teacher/train/images_train/47186.jpg,2587d5eb4d8a6d186137583f19eb862c2b229d45b794742117bb123457247820,Casual Shoes,Brown,Ganuchi Men Brown Casual Shoes,single_2587d5eb4d8a,family_81fb0b5a75654364,development,4
47187,data/raw/teacher/train/images_train/47187.jpg,140bb197ca962c596b9f9db04697311c008e68c4a124abc942ad055addaea9a8,Formal Shoes,Black,Ganuchi Men Black Shoes,single_140bb197ca96,family_3771779cce786baa,development,4
47189,data/raw/teacher/train/images_train/47189.jpg,bbd0d40fd1196d7346f75f06b00c718f10b89ab7318b07b49fb65614b172f436,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_bbd0d40fd119,family_635692ddeccc1832,development,0
47190,data/raw/teacher/train/images_train/47190.jpg,7705991df824e03ba5841046653f1697d34d40e12717aaed83fd5c030d49bc02,Formal Shoes,Brown,Franco Leone Men Brown Shoes,single_7705991df824,family_cb8901b44d9418bb,development,0
47191,data/raw/teacher/train/images_train/47191.jpg,6921b2afd2e435238f28184d16eb438090e65624f344f2ae624035146bc6398e,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_6921b2afd2e4,family_635692ddeccc1832,development,0
47195,data/raw/teacher/train/images_train/47195.jpg,3d1e38975bdcf26437c9ef3a56f3795cd9f4e03ceb2bc6426c60ff92dcc80aca,Sandals,Black,Franco Leone Men Black Sandals,single_3d1e38975bdc,family_3de0711ef57d6c56,development,2
47196,data/raw/teacher/train/images_train/47196.jpg,2a2f489f4d1a9c7120c517db0570aa95ee0060c4d25e70f72be425406fad1e10,Sandals,Brown,Franco Leone Men Brown Sandals,single_2a2f489f4d1a,family_f7a63f0b8c66974f,development,0
47197,data/raw/teacher/train/images_train/47197.jpg,e2bb862c13ddb5254583d6092d8b44ec22e7a16700f47abf7882155085c70dc9,Sandals,Black,Franco Leone Men Black Sandals,single_e2bb862c13dd,family_3de0711ef57d6c56,development,2
47198,data/raw/teacher/train/images_train/47198.jpg,5a53dc58115c640faa98188d9a80babb017ba77e84b874093cee32865acd5912,Sandals,Brown,Franco Leone Men Brown Sandals,single_5a53dc58115c,family_f7a63f0b8c66974f,development,0
47199,data/raw/teacher/train/images_train/47199.jpg,3329b77b728314aaea45d01b36307b5233a83fa9425f75d30277dea5fe2f054d,Formal Shoes,Brown,Franco Leone Men Dark Brown Formal Shoes,single_3329b77b7283,family_94361481db210112,development,3
47200,data/raw/teacher/train/images_train/47200.jpg,b46a15b522dc42f414203f18c5bf53a641b6d9bf52e4cc406d7ab2d637da04ba,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_b46a15b522dc,family_635692ddeccc1832,development,0
47202,data/raw/teacher/train/images_train/47202.jpg,ed03298fa17642f1acbd83ba8fc93f6f8f8cbdeb74a04301755890b14c972613,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_ed03298fa176,family_635692ddeccc1832,development,0
47206,data/raw/teacher/train/images_train/47206.jpg,342b44faa44629b833e33f8c7c5368755d053b69e8b1c5721a36c40265b7f18d,Formal Shoes,Black,Franco Leone Men Black Shoes,single_342b44faa446,family_ca4535e5639e2418,development,2
47207,data/raw/teacher/train/images_train/47207.jpg,cd4b43339fcec26d8fbe01a5b1284ea86c06c0dc22856f022758350f238308de,Formal Shoes,Brown,Franco Leone Men Brown Shoes,single_cd4b43339fce,family_cb8901b44d9418bb,development,0
47209,data/raw/teacher/train/images_train/47209.jpg,1fbbb30466775fa8df1d93716d4efc62567c233144517c94071c510c8b1be249,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_1fbbb3046677,family_635692ddeccc1832,development,0
47211,data/raw/teacher/train/images_train/47211.jpg,d0017778f1f42384da6a721bf2787bb3014cf68b7b358c73e6f17e4d0325128c,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_d0017778f1f4,family_635692ddeccc1832,development,0
47213,data/raw/teacher/train/images_train/47213.jpg,408abd935dceb9d45df4bb1d874b800956eb4769069dde159e813d0298c74e0d,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_408abd935dce,family_635692ddeccc1832,development,0
47215,data/raw/teacher/train/images_train/47215.jpg,8ddb24d88c7924f268ac2135ee6d94d0ee8cdf548b9290ae62d85d09a1606286,Sandals,Black,Franco Leone Men Black Sandals,single_8ddb24d88c79,family_3de0711ef57d6c56,development,2
47216,data/raw/teacher/train/images_train/47216.jpg,0ee6dc417fe558460eca7c6ec271a85fbef842fb654e7bdeec738b1fc6a6c252,Sandals,Brown,Franco Leone Men Brown Sandals,single_0ee6dc417fe5,family_f7a63f0b8c66974f,development,0
47217,data/raw/teacher/train/images_train/47217.jpg,7447c7f4a3685b2b2be7b103f8b930415eee37a2c239afc4085fe019d64f34ab,Sandals,Black,Franco Leone Men Black Sandals,single_7447c7f4a368,family_3de0711ef57d6c56,development,2
47218,data/raw/teacher/train/images_train/47218.jpg,8ac7b137c81fa486b8e0882538fc7725723275f3576b1b7a84a681a4465fc344,Sandals,Brown,Franco Leone Men Brown Sandals,single_8ac7b137c81f,family_f7a63f0b8c66974f,development,0
47219,data/raw/teacher/train/images_train/47219.jpg,1b87bcfa8c3344551bb36e44636df6036b3b15583564c77b3d86aa049e909048,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_1b87bcfa8c33,family_635692ddeccc1832,development,0
47221,data/raw/teacher/train/images_train/47221.jpg,32af6fa91b47b83fe0568fb16ab590f0ef8a5c68ce72d95b2553bb8dba4369a3,Sandals,Black,Franco Leone Men Black Sandals,single_32af6fa91b47,family_3de0711ef57d6c56,development,2
47222,data/raw/teacher/train/images_train/47222.jpg,390f3d39671f3ea2cb5b0bbceef53f762f96cd1fc229b573c8ec97adcccb1172,Sandals,Brown,Franco Leone Men Brown Sandals,single_390f3d39671f,family_f7a63f0b8c66974f,development,0
47223,data/raw/teacher/train/images_train/47223.jpg,ebcdb95d47f938423249574587b823104815371e2b425859361c728591923005,Sandals,Black,Franco Leone Men Black Slippers,single_ebcdb95d47f9,family_5e1b300757873f28,development,4
47225,data/raw/teacher/train/images_train/47225.jpg,8560035ac88a4e7e99aa53630666008961388cccca9f4b60ae15b469492b5c60,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_8560035ac88a,family_635692ddeccc1832,development,0
47227,data/raw/teacher/train/images_train/47227.jpg,ade80e31c6eb3ba03c8e6e925721057cdefc063760fe71bd2ae1de5f52a6f1b7,Formal Shoes,Black,Franco Leone Men Black Formal Shoes,single_ade80e31c6eb,family_635692ddeccc1832,development,0
47228,data/raw/teacher/train/images_train/47228.jpg,70a423b29e4746cbe2933706faaca636f83646a9e025832c92f71302f1782531,Formal Shoes,Brown,Franco Leone Men Dark Brown Formal Shoes,single_70a423b29e47,family_94361481db210112,development,3
47229,data/raw/teacher/train/images_train/47229.jpg,8f48f57c9a5a19703f409824095dac9549c7d5ed23d22d77e060ae6a0762cd20,Sandals,Black,Franco Leone Men Black Sandals,single_8f48f57c9a5a,family_3de0711ef57d6c56,development,2
47230,data/raw/teacher/train/images_train/47230.jpg,e7e913ed3bc47d41685fcf5f1c71a723b861701926f53e3a49c3a83819195e72,Sandals,Brown,Franco Leone Men  Brown Sandals,single_e7e913ed3bc4,family_f7a63f0b8c66974f,development,0
47231,data/raw/teacher/train/images_train/47231.jpg,c06a07adb4c68af0185215a1f986ac6f7c5e69cf6b840e227014dc531c93d4fd,Sandals,Black,Franco Leone Men Black Slippers,single_c06a07adb4c6,family_5e1b300757873f28,development,4
47232,data/raw/teacher/train/images_train/47232.jpg,1ac686b4c78726262559b4be0dc506bf7f8124e7cf2a890450653cc90bcdc503,Sandals,Brown,Franco Leone Men Brown Sandals,single_1ac686b4c787,family_f7a63f0b8c66974f,development,0
47233,data/raw/teacher/train/images_train/47233.jpg,a785ce9a9f75080b5529aa8ecf7d3400d2fc083197143f8dd12f433cb7c3ce6b,Sandals,Black,Franco Leone Men Black  Sandals,single_a785ce9a9f75,family_3de0711ef57d6c56,development,2
47234,data/raw/teacher/train/images_train/47234.jpg,641e3346fd79dcf9f96d68a588ed0095a913a6a164ac3169af26815a67930446,Sandals,Brown,Franco Leone Men Brown Sandals,single_641e3346fd79,family_f7a63f0b8c66974f,development,0
47235,data/raw/teacher/train/images_train/47235.jpg,401a3c87c3a0948a05314f5b056080f2beb6ef37ea15efbba99b64ca9a0d55e8,Casual Shoes,Black,Playboy Men Black Casual Shoes,single_401a3c87c3a0,family_3ee1bb78268f0156,development,3
47236,data/raw/teacher/train/images_train/47236.jpg,bf321a73041681703dfba398817b2ded4644b35a2f4ba5f7b132b9ffa2df7f46,Casual Shoes,Brown,Playboy Men Brown Low Cut Lace Up Shoes,single_bf321a730416,family_c9e5d50e3937d8a8,development,2
47237,data/raw/teacher/train/images_train/47237.jpg,403e2cdf911e7e800d1ced91c8d98d0fad7cc446087dcb654125407578fd5044,Casual Shoes,Grey,Playboy Men Grey Shoes,single_403e2cdf911e,family_b67ca93f1c151753,development,2
47238,data/raw/teacher/train/images_train/47238.jpg,8f5170c0616f0bc91637bc51629e32a6ce7ab8adb06b84aebf430e39246cb446,Casual Shoes,Black,Playboy,single_8f5170c0616f,family_00f6659b268cf563,development,3
47241,data/raw/teacher/train/images_train/47241.jpg,f1d3e9015c3680e1ed64004f9ba85266b1e8906f683d215d278ab751660463e0,Casual Shoes,Blue,Playboy Men Blue  Casual Shoes,single_f1d3e9015c36,family_7b910e2a480dd25b,development,2
47242,data/raw/teacher/train/images_train/47242.jpg,b0203870598fb5ea7f8942126bab23707cc02395765b82230afeeba808a9c5f2,Casual Shoes,Brown,Playboy Men Brown Check Canvas Shoes,single_b0203870598f,family_3add6b279d0eb4ff,development,3
47244,data/raw/teacher/train/images_train/47244.jpg,3de96cd38edb2d01ae1e69ee13a4360e4bb79fce49201d6335d480aef9d20ee7,Casual Shoes,Blue,Playboy Men Blue Shoes,single_3de96cd38edb,family_9cedd923f4e54828,development,2
47245,data/raw/teacher/train/images_train/47245.jpg,399ad48d4ac69d4f9cd12445c52cff60fd376bedef95128346d5cf038511a7d8,Casual Shoes,Brown,Playboy Men Brown Casual Shoes,single_399ad48d4ac6,family_aedd234723349877,development,4
47246,data/raw/teacher/train/images_train/47246.jpg,c0fdbf1723065a75cc2dccc4b3daad727f334bf0a589e0b0233bf32f04b0f67b,Casual Shoes,Green,Playboy Men Green Casual Shoes,single_c0fdbf172306,family_1a7f7ae2a653351f,development,0
47247,data/raw/teacher/train/images_train/47247.jpg,7eba2de25f5e1b933b82561635ac7baa8e5555d2409c8f71d0ba37e997c1f3b0,Casual Shoes,Blue,Playboy Men Blue Canvas Shoes,single_7eba2de25f5e,family_41a35392c5c0598e,development,2
47249,data/raw/teacher/train/images_train/47249.jpg,bdffc74f0b502bcac5791352efbffcd9651898f4d7685d13bd57bd421440b89c,Briefs,Black,FCUK Underwear Men Black Brief,single_bdffc74f0b50,family_d6489b2e8c52ee2c,development,2
47252,data/raw/teacher/train/images_train/47252.jpg,0fba8d2ae3cfe488b68f2d71b8e670bc94228eccad75a494c4075118d69122d2,Briefs,Black,FCUK Underwear Men Black Brief,single_0fba8d2ae3cf,family_d6489b2e8c52ee2c,development,2
47253,data/raw/teacher/train/images_train/47253.jpg,d224898da60a1b982994a466f22a03387bc5f644472af3a886047aab893d3012,Briefs,Blue,FCUK Underwear Men Blue Brief,single_d224898da60a,family_eb3355bfc92a3be4,development,2
47254,data/raw/teacher/train/images_train/47254.jpg,4dfba2c63e81b63ddea64c5d9018297945b6ce095429013eccd7e4972eeac174,Briefs,Burgundy,FCUK Underwear Men Burgundy Brief,single_4dfba2c63e81,family_ae0902b27121a20f,development,2
47256,data/raw/teacher/train/images_train/47256.jpg,5ff4d6ac701b019d3cb3a23f082dcbc7694f8ce718bc3525f75bc145f2e5e0df,Briefs,Black,FCUK Underwear Men Black Brief,single_5ff4d6ac701b,family_d6489b2e8c52ee2c,development,2
47257,data/raw/teacher/train/images_train/47257.jpg,9e9e5fa68a425d9bcf46bdee06c978daefcb96381a7768f010f723f6683c38ea,Briefs,Blue,FCUK Underwear Men Blue Brief,single_9e9e5fa68a42,family_eb3355bfc92a3be4,development,2
47259,data/raw/teacher/train/images_train/47259.jpg,3658037ff4449815db86b3721ffd243dbb3f9e080fabb03ba8d4869354ef0698,Briefs,Grey Melange,FCUK Underwear Men Grey Brief,single_3658037ff444,family_29b86b52fbfd5f1a,development,4
47261,data/raw/teacher/train/images_train/47261.jpg,2510800c08eeb6eaa33b99434d0bac3454a31ff8dcb3eca54965b3042cda262c,Briefs,Black,FCUK Underwear Men Black Printed Brief,single_2510800c08ee,family_3ed688029a19d77e,development,3
47262,data/raw/teacher/train/images_train/47262.jpg,8d86650e206275ab6db8db5a2a65d80a44cbfdb19cdab3ce86354bbb81909736,Briefs,White,FCUK Underwear Men White & Black Brief,single_8d86650e2062,family_d47f6aecf487d715,development,4
47263,data/raw/teacher/train/images_train/47263.jpg,2696adac4df1c92e8542762987d50c3675c55fa04793f4232bf23d7b889ff8dc,Briefs,White,FCUK Underwear Men White & Black Brief,single_2696adac4df1,family_d47f6aecf487d715,development,4
47264,data/raw/teacher/train/images_train/47264.jpg,ba17a46fa7386c1e60b0e66878f666a8f75dc2e96b47f84b21fbb676a4b40a97,Briefs,White,FCUK Underwear Men White & Black Brief,single_ba17a46fa738,family_d47f6aecf487d715,development,4
47265,data/raw/teacher/train/images_train/47265.jpg,5e7b5a156ce87ded9ad96a0f287c8f812666cf200cbe68ed8e0a4cadf830121d,Briefs,Black,FCUK Underwear Men Black Striped Brief,single_5e7b5a156ce8,family_5da10eee3ec15080,development,4
47267,data/raw/teacher/train/images_train/47267.jpg,a6df633cb0f62b5ffc9558ccae6ebeb96da7a76bcfcd0d13aa8a7a92cb05b8bf,Briefs,Black,FCUK Underwear Men Black Striped Brief,single_a6df633cb0f6,family_5da10eee3ec15080,development,4
