id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,year,productDisplayName,product_name_repaired,has_articleType_label,has_season_label,has_gender_label,has_usage_label,path,width,height,aspect_ratio,mode,format,file_size_bytes,sha256,product_name_key,product_family_group,family_group_basis,is_cross_role_exact_duplicate,is_cross_role_near_duplicate,has_conflicting_target_labels,conflicting_targets,pre_quarantine_reason,duplicate_group,is_cross_role_duplicate,quarantine_reason,partition,cv_fold
50887,Women,Apparel,Saree,Sarees,Mustard,Summer,Ethnic,2012,Prafful Mustard & Navy Blue Crepe Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50887.jpg,60.0,80.0,0.75,RGB,JPEG,3551,762353ca67f9a4bfbc8cde0c957ad8299eb584b8fbe55b1cbf906b95f78ae925,prafful mustard & navy blue crepe sari,family_b53531a0dbc43f5b,singleton,False,False,False,,,single_762353ca67f9,False,,development,0
50889,,Apparel,Saree,,Multi,,,2012,Prafful Multi Coloured Printed Sari,False,False,False,False,False,data/raw/teacher/train/images_train/50889.jpg,60.0,80.0,0.75,RGB,JPEG,4047,7c598d9dcb8cb1b681c5a258707ca80ca5ffade2f653fc62be3243573f0396d7,prafful multi coloured printed sari,family_349d85855bc25e73,normalized_product_name,False,False,False,,,single_7c598d9dcb8c,False,,holdout,
50890,Women,Apparel,Saree,Sarees,Yellow,Fall,Ethnic,2012,Prafful Yellow & Maroon Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50890.jpg,60.0,80.0,0.75,RGB,JPEG,3391,09aef71b629ec0e46a76d6d672ea3572ab871ec0e09e7a84ae77ecba750810f2,prafful yellow & maroon printed sari,family_1db4c9ff1f10df90,singleton,False,False,False,,,single_09aef71b629e,False,,development,1
50891,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,2012,Prafful Green Crepe Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50891.jpg,60.0,80.0,0.75,RGB,JPEG,3371,02217f1585be2b92cfaa3487332cedee34a5106493c6a9ab1a75d3763961c83b,prafful green crepe printed sari,family_dfae6d5a43ccea3f,normalized_product_name,False,False,False,,,single_02217f1585be,False,,development,0
50892,Women,Apparel,Saree,Sarees,Maroon,Fall,Ethnic,2012,Prafful Red & Green Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50892.jpg,60.0,80.0,0.75,RGB,JPEG,3281,5d906b474d477c550d21f7c73ea10ffca9f9ba64bbaba44d4702bd1943d7bab5,prafful red & green printed sari,family_d35887181cc8e4e9,singleton,False,False,False,,,single_5d906b474d47,False,,development,3
50893,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,2012,Prafful Yellow & Blue Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50893.jpg,60.0,80.0,0.75,RGB,JPEG,3513,575b6428cfdf7033cb91d664aab847129864c75d996709d08df2e539125435f6,prafful yellow & blue sari,family_c1da16e10bfbfabf,singleton,False,False,False,,,single_575b6428cfdf,False,,development,0
50894,Women,Apparel,Saree,Sarees,White,Summer,Ethnic,2012,Prafful Women White Crepe Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50894.jpg,60.0,80.0,0.75,RGB,JPEG,22276,5eeab57986d47a74ee21777531d80bb38a2e91cf09cb46be6892a220111feffe,prafful women white crepe printed sari,family_99204b904c798404,singleton,False,False,False,,,single_5eeab57986d4,False,,development,4
50895,,Apparel,Saree,,Green,,,2012,Prafful Green & Cream Printed Sari,False,False,False,False,False,data/raw/teacher/train/images_train/50895.jpg,60.0,80.0,0.75,RGB,JPEG,3480,d264a8d19f9f3c84d38ff313af0da94f94cd164825df1b7f478ad68d74923a89,prafful green & cream printed sari,family_50ecf57ce02c0c50,singleton,False,False,False,,,single_d264a8d19f9f,False,,holdout,
50896,Women,Apparel,Saree,Sarees,Mustard,Fall,Ethnic,2012,Prafful Mustard & Maroon Crepe Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50896.jpg,60.0,80.0,0.75,RGB,JPEG,17443,be203c97e74008826efebbf70c55bd3f212753babd9d07018337fb2a001d8b40,prafful mustard & maroon crepe printed sari,family_41b9dec22fd207c1,singleton,False,False,False,,,single_be203c97e740,False,,development,4
50898,Women,Apparel,Saree,Sarees,Beige,Fall,Ethnic,2012,Prafful Beige & Maroon Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50898.jpg,60.0,80.0,0.75,RGB,JPEG,3638,0833082d889b02477b2f0bd903615eee56f6edbd217ec561ae7906ed26105352,prafful beige & maroon printed sari,family_8478511718a042da,singleton,False,False,False,,,single_0833082d889b,False,,development,2
50899,Women,Apparel,Saree,Sarees,Beige,Fall,Ethnic,2012,Prafful Beige & Purple Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50899.jpg,60.0,80.0,0.75,RGB,JPEG,3591,8cf25d03dc481ce1faf4724daf4c579631efe4188b3b8f06dc6e1b5881a96b5a,prafful beige & purple printed sari,family_70f44a95a8c47606,singleton,False,False,False,,,single_8cf25d03dc48,False,,development,2
50900,Women,Apparel,Saree,Sarees,Grey,Summer,Ethnic,2012,Prafful Grey & Red Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50900.jpg,60.0,80.0,0.75,RGB,JPEG,16352,f588ff9c0281797da731f7c8760c210a210f592616900d9d22eee6d9fbca861e,prafful grey & red sari,family_6a0420a3e38cf0d6,singleton,False,False,False,,,single_f588ff9c0281,False,,development,3
50901,Women,Apparel,Saree,Sarees,Grey,Summer,Ethnic,2012,Prafful Grey & Maroon Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50901.jpg,60.0,80.0,0.75,RGB,JPEG,3265,68a2bf37e0548066941002a940db0fbf4828eb70c8c844d205ecc5968d22e6c3,prafful grey & maroon sari,family_4cab85efe9108cc4,singleton,False,False,False,,,single_68a2bf37e054,False,,development,1
50902,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,2012,Prafful Pink & Green Crepe Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50902.jpg,60.0,80.0,0.75,RGB,JPEG,3151,439ad97520a1ca9bad5b4d99dd2b589280024cce363bb07a7e51fb0fc2abc78a,prafful pink & green crepe sari,family_c1f21ea80491741b,singleton,False,False,False,,,single_439ad97520a1,False,,development,0
50903,Women,Apparel,Saree,Sarees,Purple,Fall,Ethnic,2012,Prafful Purple & Blue Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50903.jpg,60.0,80.0,0.75,RGB,JPEG,3332,51a389348ca55897cc793c0b4a87b3e74f1a2c771b9efa01d9189ca567b2c161,prafful purple & blue printed sari,family_a4131b027e0c4609,singleton,False,False,False,,,single_51a389348ca5,False,,development,3
50904,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,2012,Prafful Green & Maroon Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50904.jpg,60.0,80.0,0.75,RGB,JPEG,16192,c6aff5b806e4e5d448ede2a405aaee9ddd44801c9ff5de0260c6cba8560a8a9e,prafful green & maroon printed sari,family_abb18d9cd43977de,normalized_product_name,False,False,False,,,single_c6aff5b806e4,False,,development,2
50905,Women,Apparel,Saree,Sarees,Mustard,Fall,Ethnic,2012,Prafful Mustard & Green Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50905.jpg,60.0,80.0,0.75,RGB,JPEG,3751,8cb4c0572d296e648596d1e9b851f924084d70d04df5422ebb071810121a6c6b,prafful mustard & green printed sari,family_22d8c7c23e1dd241,singleton,False,False,False,,,single_8cb4c0572d29,False,,development,2
50906,Women,Apparel,Saree,Sarees,Pink,Fall,Ethnic,2012,Prafful Grey & Pink Coloured Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50906.jpg,60.0,80.0,0.75,RGB,JPEG,17256,641fb0fdf15f176257f124cd76a5ecb2b91bc095551647c70ed1d6bd1db7f1bd,prafful grey & pink coloured printed sari,family_0d3175b97e84a0c5,singleton,False,False,False,,,single_641fb0fdf15f,False,,development,4
50907,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,2012,Prafful Blue and Maroon Crepe Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50907.jpg,60.0,80.0,0.75,RGB,JPEG,3665,6ff849675b72bf690c2664d2eb104ea017da730a92b8593ba1f190e0e12058b1,prafful blue and maroon crepe printed sari,family_f4a4f5549a20d262,singleton,False,False,False,,,single_6ff849675b72,False,,development,4
50908,Women,Apparel,Saree,Sarees,Navy Blue,Fall,Ethnic,2012,Prafful Navy Blue Crepe Printed Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50908.jpg,53.0,80.0,0.6625,RGB,JPEG,33450,7958224d0f93c184adcf153677616c1eb9095e2a032e4d167ba899e3ed00db71,prafful navy blue crepe printed sari,family_b94d70a6ddee9105,singleton,False,False,False,,,single_7958224d0f93,False,,development,2
50910,Women,Apparel,Saree,Sarees,Maroon,Fall,Ethnic,2012,Prafful Beige & Maroon Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50910.jpg,60.0,80.0,0.75,RGB,JPEG,3525,4254f090f5e07c5500077d59cc1b53a8f82c61df25c6c880cd7f8f0a6473938b,prafful beige & maroon sari,family_15e95a84c6c8391b,singleton,False,False,False,,,single_4254f090f5e0,False,,development,3
50911,Women,Apparel,Saree,Sarees,Green,Summer,Ethnic,2012,Prafful Beige & Black Crepe Sari,False,True,True,True,True,data/raw/teacher/train/images_train/50911.jpg,60.0,80.0,0.75,RGB,JPEG,3313,0629a09ff55c86fcbef806c13877d22912c00008a63909bd34f1c51fd1930c5d,prafful beige & black crepe sari,family_16edb479c19a61d4,singleton,False,False,False,,,single_0629a09ff55c,False,,development,3
50916,,Apparel,Innerwear,,White,,,2016,Parx Men White Briefs,False,False,False,False,False,data/raw/teacher/train/images_train/50916.jpg,60.0,80.0,0.75,RGB,JPEG,25597,42b35b3f4e0e7c4db3ad7f7459ff043c59365f2bdf63d7c692ca3117f1598e42,parx men white briefs,family_df03bfef28d6c150,singleton,False,False,False,,,single_42b35b3f4e0e,False,,holdout,
50921,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,2016,Parx Men White & Red Briefs,False,True,True,True,True,data/raw/teacher/train/images_train/50921.jpg,60.0,80.0,0.75,RGB,JPEG,24927,4cc9fe79c0fdee146360bb60066b4528a0eec33e635c2164927d1ca42bbf9bf8,parx men white & red briefs,family_bdaba754bc189f4a,singleton,False,False,False,,,single_4cc9fe79c0fd,False,,development,2
50928,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,2016,Parx Men Navy Blue Briefs,False,True,True,True,True,data/raw/teacher/train/images_train/50928.jpg,60.0,80.0,0.75,RGB,JPEG,18341,3a58e0ddc87503d26e2f067860bef7defe2d92906e216731d385c128c8284ea8,parx men navy blue briefs,family_1d95ba5872ff0718,singleton,False,False,False,,,single_3a58e0ddc875,False,,development,2
50929,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual,2016,Parx Men Grey Briefs,False,True,True,True,True,data/raw/teacher/train/images_train/50929.jpg,60.0,80.0,0.75,RGB,JPEG,24653,f317700ec2ea3f05c477cec3e5ee8cd380b1b35bee0c16689b297cab088e3192,parx men grey briefs,family_bddbfcbfd10a218b,singleton,False,False,False,,,single_f317700ec2ea,False,,development,3
50936,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,Casual,2016,Parx Men Black Innerwear Vests,False,True,True,True,True,data/raw/teacher/train/images_train/50936.jpg,60.0,80.0,0.75,RGB,JPEG,22925,b3ada99bd9da3df40d161c89f14937a269719608a0299c630982bb3eec5eaec0,parx men black innerwear vests,family_7958cf348c5459ee,singleton,False,False,False,,,single_b3ada99bd9da,False,,development,0
50937,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual,2016,Parx Men Grey Innerwear Vest,False,True,True,True,True,data/raw/teacher/train/images_train/50937.jpg,60.0,80.0,0.75,RGB,JPEG,21762,34ab78ebfeed0e39edd92566d078508cf34bb4f3d9a1778c1dbe68123dbe69ed,parx men grey innerwear vest,family_e2127c3f54b464c6,singleton,False,False,False,,,single_34ab78ebfeed,False,,development,2
50939,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,Casual,2016,Parx Men Navy Blue Vest,False,True,True,True,True,data/raw/teacher/train/images_train/50939.jpg,60.0,80.0,0.75,RGB,JPEG,23375,dec3a23b6efe9d7d53020c12c7e4ba416e2b85c0277ae22a667fc9517298de73,parx men navy blue vest,family_fcb476e33c8c801d,singleton,False,False,False,,,single_dec3a23b6efe,False,,development,4
50941,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,Casual,2016,Parx Men Red Vest,False,True,True,True,True,data/raw/teacher/train/images_train/50941.jpg,60.0,80.0,0.75,RGB,JPEG,22842,b8ec506fca80f3a6cd7e2babe42188a30c595ddf0f62c4f678145a2cfa47489b,parx men red vest,family_646668c4fbc32520,singleton,False,False,False,,,single_b8ec506fca80,False,,development,4
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2013,Lee Women Blue Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50942.jpg,60.0,80.0,0.75,RGB,JPEG,4079,4be2858fd6b999fa1b12bf6794c268e7eecb04d2a573030b7cdb913e0d10ab93,lee women blue jeans,family_d086517b86a805b8,normalized_product_name,False,False,False,,,single_4be2858fd6b9,False,,development,3
50943,,Apparel,Bottomwear,,Blue,,,2011,Lee Womens Blue Maxi Fit Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50943.jpg,60.0,80.0,0.75,RGB,JPEG,22505,d3e947a403c43f88c8d90f3fba7af7ef84797fc8f5a8ade1fea9259c88cc5577,lee womens blue maxi fit jeans,family_2ef6c1da5b431a30,normalized_product_name,False,False,False,,,single_d3e947a403c4,False,,holdout,
50944,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,2013,Lee Women Navy Blue Jeggings,False,True,True,True,True,data/raw/teacher/train/images_train/50944.jpg,60.0,80.0,0.75,RGB,JPEG,4752,ef1081f8700df4c7123ada5f740702ae1360ac5aa70a6d86e8526397cdf00891,lee women navy blue jeggings,family_aa6211b1928d9250,singleton,False,False,False,,,single_ef1081f8700d,False,,development,4
50945,,Apparel,Bottomwear,,Blue,,,2013,Lee Womens Blue Maxi Fit Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50945.jpg,60.0,80.0,0.75,RGB,JPEG,22247,83bd3e795b735f0c9cb1e7c8203af8ccfaf432cb73f8c950498e7e3d1963b1fc,lee womens blue maxi fit jeans,family_2ef6c1da5b431a30,normalized_product_name,False,False,False,,,single_83bd3e795b73,False,,holdout,
50946,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,2011,Lee Womens Blue Roxy Fit Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50946.jpg,60.0,80.0,0.75,RGB,JPEG,4650,cc592ef348230b6db48f98f0aae9418a4c2d0e37f62192d5d114f72ab8130241,lee womens blue roxy fit jeans,family_398bbf0682f92d0d,normalized_product_name,False,False,False,,,single_cc592ef34823,False,,development,1
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2013,Lee Womens Blue Jeggings,False,True,True,True,True,data/raw/teacher/train/images_train/50947.jpg,60.0,80.0,0.75,RGB,JPEG,21816,58675427f5a4e14c304942115e9d34e39397aedc39e7e9ffd52e08f21b807f55,lee womens blue jeggings,family_564ddf3eac8ccf89,normalized_product_name,False,False,False,,,single_58675427f5a4,False,,development,3
50948,,Apparel,Bottomwear,,Black,,,2011,Lee Women Black Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50948.jpg,60.0,80.0,0.75,RGB,JPEG,22165,1cebfb3a7f9d178eb0fcdcd6693be84efc2752a8fc9edd6cddb00ad43c55f8c9,lee women black jeans,family_1d9d930c4fa1829f,normalized_product_name,False,False,False,,,single_1cebfb3a7f9d,False,,holdout,
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,2013,Lee Women Navy Blue Roxy Fit Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50949.jpg,60.0,80.0,0.75,RGB,JPEG,21207,1f63f21828dcd46eca317c66ed191d648d7e5d79ca67ca26f5e4701f4d6c39a7,lee women navy blue roxy fit jeans,family_e1ceca92927cf7aa,singleton,False,False,False,,,single_1f63f21828dc,False,,development,3
50950,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,2011,Lee Womens Blue Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50950.jpg,60.0,80.0,0.75,RGB,JPEG,4496,ffe51dbf1673e5043b48ecfac5f8315d98a64e7f312bf1a9ff6bc838d6a9bed5,lee womens blue jeans,family_d7e532d8755fcf5e,normalized_product_name,False,False,False,,,single_ffe51dbf1673,False,,development,2
50951,,Apparel,Bottomwear,,Black,,,2011,Lee Women Black Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50951.jpg,60.0,80.0,0.75,RGB,JPEG,18731,0f7840cb359a85a0a627948f2e671eb849ef6cab387e096577c45b452bb37a82,lee women black jeans,family_1d9d930c4fa1829f,normalized_product_name,False,False,False,,,single_0f7840cb359a,False,,holdout,
50952,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2013,Lee Womens Blue Roxy Fit Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50952.jpg,60.0,80.0,0.75,RGB,JPEG,4634,fe216d91e08ce3ccf0831fdcf8450fa6acad29f25c236dbfda75824bf8982d5f,lee womens blue roxy fit jeans,family_398bbf0682f92d0d,normalized_product_name,False,False,False,,,single_fe216d91e08c,False,,development,1
50953,,Apparel,Bottomwear,,Blue,,,2011,Lee Womens Blue Maxi Fit Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50953.jpg,60.0,80.0,0.75,RGB,JPEG,4660,876ddf9a0a433915ee0b526fc0e1cfd8c5314168c3a2f29b87df5a06cb4315c5,lee womens blue maxi fit jeans,family_2ef6c1da5b431a30,normalized_product_name,False,False,False,,,single_876ddf9a0a43,False,,holdout,
50954,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,2011,Lee Womens Blue Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50954.jpg,60.0,80.0,0.75,RGB,JPEG,22374,96ea6a7d150c17136bc2751864bf0f3f45e5b24e35b74ab01849a3d3eef46665,lee womens blue jeans,family_d7e532d8755fcf5e,normalized_product_name,False,False,False,,,single_96ea6a7d150c,False,,development,2
50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,2011,Lee Womens Blue Roxy Fit Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50955.jpg,60.0,80.0,0.75,RGB,JPEG,4167,7d9bcf0a6c3cd9cf8cd115333d0f70359ec75847bf8964db5c5bac6c7685a0d1,lee womens blue roxy fit jeans,family_398bbf0682f92d0d,normalized_product_name,False,False,False,,,single_7d9bcf0a6c3c,False,,development,1
50956,,Apparel,Bottomwear,,Black,,,2013,Lee Women Black Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50956.jpg,60.0,80.0,0.75,RGB,JPEG,22308,8f328b7d5d5208bb7339dcf9e7249a0e661623d1a280b80c6b4153afe38a637a,lee women black jeans,family_1d9d930c4fa1829f,normalized_product_name,False,False,False,,,single_8f328b7d5d52,False,,holdout,
50957,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,2011,Lee Womens Blue Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50957.jpg,60.0,80.0,0.75,RGB,JPEG,4338,9dd103a61e5c98317676599d0515e1c9d1c756209482483429ec573d03f9f78c,lee womens blue jeans,family_d7e532d8755fcf5e,normalized_product_name,False,False,False,,,single_9dd103a61e5c,False,,development,2
50958,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,2011,Lee Womens Blue Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50958.jpg,60.0,80.0,0.75,RGB,JPEG,22003,17d11a82631c9a853a564d90526e6652026f9c5a0452e622ff0cd25829860106,lee womens blue jeans,family_d7e532d8755fcf5e,normalized_product_name,False,False,False,,,single_17d11a82631c,False,,development,2
50960,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2013,Lee Womens Blue Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/50960.jpg,60.0,80.0,0.75,RGB,JPEG,22929,360ff34575a06f58fd8d33efb4b14efe56c8892a4f5af65fd578b286a69da952,lee womens blue jeans,family_d7e532d8755fcf5e,normalized_product_name,False,False,False,,,single_360ff34575a0,False,,development,2
50961,,Apparel,Bottomwear,,Black,,,2013,Lee Women Black Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50961.jpg,60.0,80.0,0.75,RGB,JPEG,24382,d4354a814f7ece20dff33fc1bec7912f8c898ebd2b590a23e01c41cfe21fd1f8,lee women black jeans,family_1d9d930c4fa1829f,normalized_product_name,False,False,False,,,single_d4354a814f7e,False,,holdout,
50962,,Apparel,Bottomwear,,Blue,,,2011,Lee Womens Blue Maxi Fit Jeans,False,False,False,False,False,data/raw/teacher/train/images_train/50962.jpg,60.0,80.0,0.75,RGB,JPEG,4615,6b25fc12bedce47ac52116d7c67b08d4ef2564c60178b54395cc29c44d2450e8,lee womens blue maxi fit jeans,family_2ef6c1da5b431a30,normalized_product_name,False,False,False,,,single_6b25fc12bedc,False,,holdout,
50963,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2013,Lee Womens Blue Jeggings,False,True,True,True,True,data/raw/teacher/train/images_train/50963.jpg,60.0,80.0,0.75,RGB,JPEG,4344,b7b977b851922cc201e76f54271c5686bf23d86b4c8be22e5dbc3ff6b4a8b74a,lee womens blue jeggings,family_564ddf3eac8ccf89,normalized_product_name,False,False,False,,,single_b7b977b85192,False,,development,3
50964,,Apparel,Innerwear,,Rose,,,2017,Enamor Rose Coloured Smooth Bra,False,False,False,False,False,data/raw/teacher/train/images_train/50964.jpg,60.0,80.0,0.75,RGB,JPEG,24238,11ab4cbf80f9df3ff188985be94f61a4b5d5cc2f2578e936cc3e54eef41d3f52,enamor rose coloured smooth bra,family_6840f0315b119778,singleton,False,False,False,,,single_11ab4cbf80f9,False,,holdout,
50965,Women,Apparel,Innerwear,Bra,Lavender,Summer,Casual,2017,Enamor Lavender Smooth Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50965.jpg,60.0,80.0,0.75,RGB,JPEG,4214,99947a349ed5442806aaeadae33565882f9344ebdb93536c8c72e852d9745861,enamor lavender smooth bra,family_bb2b92a0b5434929,singleton,False,False,False,,,single_99947a349ed5,False,,development,0
50966,Women,Apparel,Innerwear,Bra,Navy Blue,Summer,Casual,2017,Enamor Navy Blue Smooth Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50966.jpg,60.0,80.0,0.75,RGB,JPEG,4772,9f74e714506c41e6b6ff5b03e8f8521eb0d2ca01e1fb7b820dcf5b4c00157d87,enamor navy blue smooth bra,family_5cec11391c7c30ff,singleton,False,False,False,,,single_9f74e714506c,False,,development,4
50967,Women,Apparel,Innerwear,Bra,Red,Summer,Casual,2018,Enamor Glitzies Red Lift Bra DB05,False,True,True,True,True,data/raw/teacher/train/images_train/50967.jpg,60.0,80.0,0.75,RGB,JPEG,26176,7386f5149d319d4edb2d0ff8ca03ed9ba8a3d312d42d64805a0282fe94007cd5,enamor glitzies red lift bra db05,family_dbc47fdbbe6bd991,singleton,False,False,False,,,single_7386f5149d31,False,,development,2
50968,Women,Apparel,Innerwear,Bra,White,Summer,Casual,2017,Enamor White Lift Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50968.jpg,60.0,80.0,0.75,RGB,JPEG,4137,fa8431df4fbdd1b4a88d48c892dadd85e6bc1f925ca5d00495a9fea8a1def519,enamor white lift bra,family_f1deef2da899e3b8,normalized_product_name,False,False,False,,,single_fa8431df4fbd,False,,development,4
50969,Women,Apparel,Innerwear,Bra,Maroon,Summer,Casual,2017,Enamor Women Plum Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50969.jpg,60.0,80.0,0.75,RGB,JPEG,5405,37db786184edea7c615fa25f50eb53ca29f2c8065c844ad6a00bba3c868cf363,enamor women plum bra,family_2bb389f14eb8bff9,singleton,False,False,False,,,single_37db786184ed,False,,development,1
50970,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual,2017,Enamor Women Purple Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50970.jpg,60.0,80.0,0.75,RGB,JPEG,5609,4ab81e52950718b4488044530f1b5324df3e377004e2f698e727bbe91ccc4144,enamor women purple bra,family_9a785ddb5a8c102d,singleton,False,False,False,,,single_4ab81e529507,False,,development,0
50971,Women,Apparel,Innerwear,Bra,White,Summer,Casual,2017,Enamor White Classique Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50971.jpg,60.0,80.0,0.75,RGB,JPEG,17168,afe2af7455afa6a953db0ffe6610f8ea6e12565647f340bda04f36640a3afc3b,enamor white classique bra,family_106e7b08dd753ce1,singleton,False,False,False,,,single_afe2af7455af,False,,development,1
50972,,Apparel,Innerwear,,Pink,,,2017,Enamor Honeysuckle Coloured Reveal Bra,False,False,False,False,False,data/raw/teacher/train/images_train/50972.jpg,60.0,80.0,0.75,RGB,JPEG,24687,72bac234ccbbd5688a50fa5c1e637926fde015c9669606920b8534ebc430ea62,enamor honeysuckle coloured reveal bra,family_ac6df30a8eb7b666,singleton,False,False,False,,,single_72bac234ccbb,False,,holdout,
50973,,Apparel,Innerwear,,Maroon,,,2017,Enamor Claret Coloured Lift Bra,False,False,False,False,False,data/raw/teacher/train/images_train/50973.jpg,60.0,80.0,0.75,RGB,JPEG,4195,e4d03bbb2649eb4c3260a3a847eb89e25f0e8ef4e5aa6d1cea59011348e5dec9,enamor claret coloured lift bra,family_a8443329ba105268,singleton,False,False,False,,,single_e4d03bbb2649,False,,holdout,
50974,,Apparel,Innerwear,,Gold,,,2017,Enamor Golden Lift Bra,False,False,False,False,False,data/raw/teacher/train/images_train/50974.jpg,60.0,80.0,0.75,RGB,JPEG,24009,8a2c448f2a852a85eb0b5d32b106b048b9a3d1a6516ab74fd5deaccbf2cf8665,enamor golden lift bra,family_2787881a65bd0430,singleton,False,False,False,,,single_8a2c448f2a85,False,,holdout,
50975,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,2017,Enamor Black Lift Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50975.jpg,60.0,80.0,0.75,RGB,JPEG,25665,85a00e3b2813de88b1f5b1e154ccf7047220eaacf9114a4f40a2aa2f90a0d2db,enamor black lift bra,family_b3b78532695a652c,singleton,False,False,False,,,single_85a00e3b2813,False,,development,2
50976,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual,2017,Enamor Petal Pink Bra,False,True,True,True,True,data/raw/teacher/train/images_train/50976.jpg,60.0,80.0,0.75,RGB,JPEG,24243,f9cc1c810665475ef04031fe5f286bf374c0d6f58e80ed76584137da7937f77a,enamor petal pink bra,family_0538bf8d2bbc3cda,singleton,False,False,False,,,single_f9cc1c810665,False,,development,2
50977,Women,Apparel,Innerwear,Bra,Beige,Summer,Casual,2017,Enamor Sand Coloured Lift Bra DB75,False,True,True,True,True,data/raw/teacher/train/images_train/50977.jpg,60.0,80.0,0.75,RGB,JPEG,24349,4fc4bd548ae1dc507f275e5ed76339a881cf338c71cd2aba12b453ddf8b2173c,enamor sand coloured lift bra db75,family_b04283057e7c860b,singleton,False,False,False,,,single_4fc4bd548ae1,False,,development,0
