id,usage,cv_fold,path,source_dataset,source_id,external_id,productDisplayName,source_url,label_evidence,label_strength,extension_family_group,audit_product_type,audit_annotation_basis,audit_family_size,audit_source_normalized,audit_evidence_level,audit_photo_style,audit_retirement_score,audit_retirement_reason,reason,shortlist_priority,shortlist_reason,shortlist_whole_family,visual_review_status
1000000229,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_52f6e13d5bf758a9f477.png,Amazon Berkeley Objects,abo_B075ZTSWPK,Amazon Berkeley Objects:abo_B075ZTSWPK,Amazon Brand - Symbol Men's Brown Formal Derby Shoes with Handmade Sole,https://amazon.in/dp/B075ZTSWPK,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000231,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_9f25e5d2e5cab9792e5d.png,Amazon Berkeley Objects,abo_B075ZV5SFS,Amazon Berkeley Objects:abo_B075ZV5SFS,Amazon Brand - Symbol Men's Formal Derby Shoes,https://amazon.in/dp/B075ZV5SFS,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000232,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_a16cf66d5fe6278e2d7d.png,Amazon Berkeley Objects,abo_B075ZV5SJ9,Amazon Berkeley Objects:abo_B075ZV5SJ9,Amazon Brand - Symbol Men's Formal Slip-On Shoes,https://amazon.in/dp/B075ZV5SJ9,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000233,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_b51226b8bd4b63880fa0.png,Amazon Berkeley Objects,abo_B075ZV9GBR,Amazon Berkeley Objects:abo_B075ZV9GBR,Amazon Brand - Symbol Men's Formal Slip-On Shoes,https://amazon.in/dp/B075ZV9GBR,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000234,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_089630c4a0e27dd2cd63.png,Amazon Berkeley Objects,abo_B075ZV9GCL,Amazon Berkeley Objects:abo_B075ZV9GCL,Amazon Brand - Symbol Men's Formal Derby Shoes,https://amazon.in/dp/B075ZV9GCL,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000236,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_88f6c0f15773714c62a8.png,Amazon Berkeley Objects,abo_B075ZVKLZV,Amazon Berkeley Objects:abo_B075ZVKLZV,Amazon Brand - Symbol Men's Formal Derby Shoes with Handmade Sole,https://amazon.in/dp/B075ZVKLZV,Versatile shoes that fit the Formal and Semi-Formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000237,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_e86983b9a9d2b888fd03.png,Amazon Berkeley Objects,abo_B075ZVKSDK,Amazon Berkeley Objects:abo_B075ZVKSDK,Amazon Brand - Symbol Men's Formal whole cut Oxford Shoes,https://amazon.in/dp/B075ZVKSDK,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000238,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_f9fc16c87048db1b50cb.png,Amazon Berkeley Objects,abo_B079TYMQYQ,Amazon Berkeley Objects:abo_B079TYMQYQ,Amazon Brand - Symbol പുരുഷന്മാരുടെ സിന്തറ്റിക് ഫോർമൽ ഷൂസ് - ബഹുവർണ്ണം - 9 uk | Amazon Brand - Symbol Men's Beige Formal Shoes-9 UK/India (43 EU) | Amazon ब्रांड - Symbol पुरुषों के लिए सिंथेटिक फॉर्मल शूज़ - बेज (हल्का बादामी) - 9 UK,https://amazon.in/dp/B079TYMQYQ,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000239,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_189b7142cffbf9616dfe.png,Amazon Berkeley Objects,abo_B079TYPVNS,Amazon Berkeley Objects:abo_B079TYPVNS,Amazon Brand - Symbol പുരുഷന്മാരുടെ സിന്തറ്റിക് ഫോർമൽ ഷൂസ് - തവിട്ട് - 6 uk | Amazon Brand - Symbol Men's Chocolate Brown Synthetic Formal Shoes - 6 UK (AZ-KY-90A) | Amazon ब्रांड - Symbol पुरुषों के लिए सिंथेटिक फॉर्मल शूज़ - भूरा - 6 UK,https://amazon.in/dp/B079TYPVNS,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000240,Smart Casual,0,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_7294a5f1404159534011.png,Amazon Berkeley Objects,abo_B079V4QH2G,Amazon Berkeley Objects:abo_B079V4QH2G,Amazon Brand - Symbol പുരുഷന്മാരുടെ സിന്തറ്റിക് ഫോർമൽ ഷൂസ് - തവിട്ട് - 9 uk | Amazon Brand - Symbol Men's L.Tan Synthetic Formal Shoes - 9 UK (AZ-KY-90C) | Amazon ब्रांड - Symbol पुरुषों के लिए सिंथेटिक फॉर्मल शूज़ - भूरा - 9 UK,https://amazon.in/dp/B079V4QH2G,Versatile shoes that fit the formal and semi-formal wardrobe.,product_text_inference,external_family_9ad485e18ea86c290d4f,Shoes (formal/casual ambiguous),"Title rules plus class contact-sheet review; broad groups only, not target labels",49,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,60,Formal/semi-formal product text does not establish exact Smart Casual label; Large conservative family: reduce repeated views/variants without splitting retained family,"Retire the entire 49-image conservative shoe family, whose text-based Smart Casual inference and single-fold concentration give little independent coverage; preserve other shoes.",1,Retire whole49-image conservative family: inferred semi-formal shoes and total fold0 concentration. Keep38 other broad shoes from both sources.,True,reviewed_and_accepted
1000000249,Smart Casual,2,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_6d556a989b6e8284ce0e.png,Marks and Spencer public catalogue,ms_P23069507,Marks and Spencer public catalogue:ms_P23069507,Tommy Hilfiger Pure Cotton Harrington Jacket,https://www.marksandspencer.com/pure-cotton-harrington-jacket/p/clp23069507?color=BEIGE&image=MS_10_T18_9727A_L0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Jackets,explicit_source_label,external_family_6d556a989b6e8284ce0e,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000258,Smart Casual,1,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_e4877a9bb9d1c892467b.png,Marks and Spencer public catalogue,ms_P60710460,Marks and Spencer public catalogue:ms_P60710460,Autograph Tailored Fit Italian Performance Linen Blend Suit Jacket,https://www.marksandspencer.com/tailored-fit-italian-performance-linen-blend-suit-jacket/p/clp60710460?color=WHITE&image=SD_03_T15_3393A_Z0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Suit Jacket,explicit_source_label,external_family_e4877a9bb9d1c892467b,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000267,Smart Casual,3,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_28722f63c943938ddc2b.png,Marks and Spencer public catalogue,ms_P60740433,Marks and Spencer public catalogue:ms_P60740433,Autograph Suede Trucker Jacket,https://www.marksandspencer.com/suede-trucker-jacket/p/clp60740433?color=DARKOLIVE&image=SD_03_T16_5027A_KM_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Jackets,explicit_source_label,external_family_28722f63c943938ddc2b,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000273,Smart Casual,1,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_0de542b1da1ae9b26d0e.png,Marks and Spencer public catalogue,ms_P60752580,Marks and Spencer public catalogue:ms_P60752580,Autograph Pure Extra Fine Merino Wool Knitted Polo Shirt,https://www.marksandspencer.com/pure-extra-fine-merino-wool-knitted-polo-shirt/p/clp60752580?color=BLACK&image=SD_03_T30_3013A_Y0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Knitted Polo Shirts,explicit_source_label,external_family_fe279541a59dd78a60c6,Tshirts / polos,"Title rules plus class contact-sheet review; broad groups only, not target labels",4,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,2,Retire whole four-image knit-polo/Tshirt family absent from teacher types; preserve other polo families.,True,reviewed_and_accepted
1000000274,Smart Casual,1,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_befa236a531aafe543c2.png,Marks and Spencer public catalogue,ms_P60753999,Marks and Spencer public catalogue:ms_P60753999,Autograph Pure Extra Fine Merino Wool Knitted Polo Shirt,https://www.marksandspencer.com/pure-extra-fine-merino-wool-knitted-polo-shirt/p/clp60753999?color=BLACK&image=SD_03_T30_3012A_Y0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Shirts,explicit_source_label,external_family_fe279541a59dd78a60c6,Tshirts / polos,"Title rules plus class contact-sheet review; broad groups only, not target labels",4,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,2,Retire whole four-image knit-polo/Tshirt family absent from teacher types; preserve other polo families.,True,reviewed_and_accepted
1000000281,Smart Casual,4,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_cf571f704eb36f3a183e.png,Marks and Spencer public catalogue,ms_P60764874,Marks and Spencer public catalogue:ms_P60764874,M&S Tailored Fit Linen Cotton Blend Herringbone Blazer,https://www.marksandspencer.com/tailored-fit-linen-cotton-blend-herringbone-blazer/p/clp60764874?color=BEIGE&image=SD_03_T70_4405B_L0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Suit Jacket,explicit_source_label,external_family_cf571f704eb36f3a183e,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000287,Smart Casual,3,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_8381891d96b8b97399b3.png,Marks and Spencer public catalogue,ms_P60768921,Marks and Spencer public catalogue:ms_P60768921,M&S Pure Cotton Harrington Jacket,https://www.marksandspencer.com/pure-cotton-harrington-jacket/p/clp60768921?color=DARKINK&image=SD_03_T16_5125M_L9_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Jackets,explicit_source_label,external_family_8381891d96b8b97399b3,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000288,Smart Casual,1,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_b2099b22cb913f67e412.png,Marks and Spencer public catalogue,ms_P60768986,Marks and Spencer public catalogue:ms_P60768986,M&S Funnel Neck Mac with Stormwear™,https://www.marksandspencer.com/funnel-neck-mac-with-stormwear/p/clp60768986?color=BLACK&image=SD_03_T16_5138M_Y0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Coats,explicit_source_label,external_family_b2099b22cb913f67e412,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000289,Smart Casual,2,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_fe34f5da059020d0daa1.png,Marks and Spencer public catalogue,ms_P60768993,Marks and Spencer public catalogue:ms_P60768993,M&S The Trench,https://www.marksandspencer.com/pure-cotton-trench-coat/p/clp60768993?color=LIGHTCARAMEL&image=SD_03_T16_5135M_ZV_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Coats,explicit_source_label,external_family_fe34f5da059020d0daa1,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,3,Seven independent outerwear families absent from teacher types; keep remaining six jacket/coat examples and all shirts/trousers.,True,reviewed_and_accepted
1000000292,Smart Casual,4,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_a2ba9bc607173eb37a2e.png,Marks and Spencer public catalogue,ms_P60776468,Marks and Spencer public catalogue:ms_P60776468,M&S Zip-Up Bomber Jacket,https://www.marksandspencer.com/zip-up-bomber-jacket/p/clp60776468?color=NAVY&image=SD_03_T16_5144M_F0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Coats,explicit_source_label,external_family_a2ba9bc607173eb37a2e,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Additional jacket form absent from teacher Smart Casual development; free room for missing forms while retaining all existing shirts and trousers.,,,,reviewed_and_accepted
1000000297,Smart Casual,1,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_7172acde4a5f249b6fb3.png,Marks and Spencer public catalogue,ms_P60783360,Marks and Spencer public catalogue:ms_P60783360,Autograph Mercerised Cotton Geometric Knitted T-shirt,https://www.marksandspencer.com/mercerised-cotton-geometric-knitted-t-shirt/p/clp60783360?color=NAVY&image=SD_03_T30_1778A_F0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Jumpers,explicit_source_label,external_family_fe279541a59dd78a60c6,Tshirts / polos,"Title rules plus class contact-sheet review; broad groups only, not target labels",4,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,2,Retire whole four-image knit-polo/Tshirt family absent from teacher types; preserve other polo families.,True,reviewed_and_accepted
1000000300,Smart Casual,1,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_de8e9a5f854961c6ac81.png,Marks and Spencer public catalogue,ms_P60783464,Marks and Spencer public catalogue:ms_P60783464,M&S Cotton Rich Ribbed Knitted Zip Up Polo Shirt,https://www.marksandspencer.com/cotton-rich-ribbed-knitted-zip-up-polo-shirt/p/clp60783464?color=NAVY&image=SD_03_T30_4421M_F0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Knitted Polo Shirts,explicit_source_label,external_family_fe279541a59dd78a60c6,Tshirts / polos,"Title rules plus class contact-sheet review; broad groups only, not target labels",4,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Jacket/coat or polo form absent from teacher Smart Casual development; prioritize missing watches/wallets/ties/sandals and full shirt views. Not a wrong-label finding.,2,Retire whole four-image knit-polo/Tshirt family absent from teacher types; preserve other polo families.,True,reviewed_and_accepted
1000000312,Smart Casual,4,data/external/rare_usage_expansion_20260906/images_60x80/smart_casual/rare_fbdba9c87ef685d7c0f9.png,Marks and Spencer public catalogue,ms_P61218182,Marks and Spencer public catalogue:ms_P61218182,M&S Faux Leather Chore Jacket,https://www.marksandspencer.com/faux-leather-chore-jacket/p/clp61218182?color=BLACK&image=SD_03_T16_5189M_Y0_X_EC_90,Product included in retailer collection: Men’s Smart-Casual Clothing. Product type: Jackets,explicit_source_label,external_family_fbdba9c87ef685d7c0f9,Jackets / coats,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,marks and spencer public catalogue,explicit_source_label,Isolated catalogue product; inspected class contact sheets,45,Product type absent from teacher Smart Casual development,Additional jacket form absent from teacher Smart Casual development; free room for missing forms while retaining all existing shirts and trousers.,,,,reviewed_and_accepted
1000000122,Travel,0,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_f7f994e4ca03b0417804.png,Amazon Berkeley Objects,B01G7QDWB4,Amazon Berkeley Objects:B01G7QDWB4,"AmazonBasics Convertible Rolling Camera Backpack Bag - 15 x 22 x 10 Inches, Black",https://amazon.sa/dp/B01G7QDWB4,"Large camera travel bag with wheels quickly converts from rolling case to backpack; airplane carry-on compatible | Can hold a full DSLR body with lens attached; 11 additional configurable compartments for lenses, chargers, batteries, filters, and more | Padded compartment for a tablet or 17-inch laptop; front pockets, side straps for a tripod; 2 side pockets with space for memory cards | Wide-base rollerblade-quality wheels and telescoping handle for smooth mobility; convenient top handle for lifting | Adjustable padded shoulder straps easily tuck away when not in use | Rain cover included",product_text_inference,external_family_f7f994e4ca03b0417804,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000129,Travel,4,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_2fb02a20e53a14b866ee.png,Amazon Berkeley Objects,B0746N84WW,Amazon Berkeley Objects:B0746N84WW,AmazonBasics Ripstop Wheeled Duffel,https://amazon.com.au/dp/B0746N84WW,"Wheeled duffel in black with grey accents for traveling in comfortable, convenient style | Durable design; 100% polyester top; sides and base made of 1680D ripstop and 210D lining | Multiple zippered front and main compartments for easy organizing and secure storage | Upright, telescopic handle and in-line wheels ensure smooth mobility; removable shoulder strap",product_text_inference,external_family_2fb02a20e53a14b866ee,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,amazon_berkeley_objects,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000469,Travel,1,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_3ac370b4487655b7c540.png,dakine,7351539433552,dakine:7351539433552,365 Roller Duffle Bag 70L - Carbon Heather,https://www.dakine.com/products/365-roller-duffle-bag-70l-carbon-heather,"Beyond basic, the 365 Travel Series features our signature split level interior to make packing a breeze | Meet your perfect travel companion for plane, train, and all-around town adventures",product_text_inference,external_family_3ac370b4487655b7c540,Wheeled luggage / hybrid bags,"Title rules plus class contact-sheet review; broad groups only, not target labels",1,dakine,product_text_inference,Isolated catalogue product; inspected class contact sheets,40,Wheeled/hybrid shape absent from teacher Travel development,Wheeled/hybrid shape absent from valid teacher Travel development images; replace with shoulder/tote or camera bags. Travel label is not disputed.,,,,reviewed_and_accepted
1000000476,Travel,2,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_c3799eeba9fd4e226cd2.png,dbjourney,10178584576193,dbjourney:10178584576193,Hugger Backpack 25L Line Cluster,https://dbjourney.com/products/hugger-backpack-25l-line-cluster,"A Scandinavian icon, it is engineered to serve you during the daily grind and your weekend escape | Therefore, it moves effortlessly from city streets to mountain trails, delivering durable protection, smart utility, and all-day comfort",product_text_inference,external_family_310c6ed827e93f06036d,Backpacks / travel packs,"Title rules plus class contact-sheet review; broad groups only, not target labels",27,dbjourney,product_text_inference,Isolated catalogue product; inspected class contact sheets,27,Large conservative family: reduce repeated views/variants without splitting retained family,Reduce colour/graphic repetition in the 27-image Hugger family; remaining family members keep their saved fold. Replace with missing bag forms.,,,,reviewed_and_accepted
1000000509,Travel,2,data/external/rare_usage_expansion_20260906/images_60x80/travel/rare_e86b1a559bf6bb95514a.png,dbjourney,10997586067649,dbjourney:10997586067649,Hugger Backpack 30L Germany,https://dbjourney.com/products/hugger-backpack-30l-germany,"A Scandinavian icon, it is engineered for the daily grind and the weekend escape | It moves effortlessly from city streets to mountain trails, delivering durable protection, smart utility, and all-day comfort",product_text_inference,external_family_310c6ed827e93f06036d,Backpacks / travel packs,"Title rules plus class contact-sheet review; broad groups only, not target labels",27,dbjourney,product_text_inference,Isolated catalogue product; inspected class contact sheets,27,Large conservative family: reduce repeated views/variants without splitting retained family,Reduce colour/graphic repetition in the 27-image Hugger family; remaining family members keep their saved fold. Replace with missing bag forms.,,,,reviewed_and_accepted
