id,cv_fold,product_family_group,usage,articleType,path
18924,3,family_e726b9fb31e4288f,Casual,Tshirts,data/raw/teacher/train/images_train/18924.jpg
18950,3,family_ceaf383e95e6f118,Sports,Socks,data/raw/teacher/train/images_train/18950.jpg
18999,3,family_451bba1845d5d216,Casual,Jackets,data/raw/teacher/train/images_train/18999.jpg
19042,3,family_dbd83f083ad46b51,Casual,Heels,data/raw/teacher/train/images_train/19042.jpg
19061,2,family_bf2d8280e6320224,Ethnic,Kurtis,data/raw/teacher/train/images_train/19061.jpg
19062,2,family_9d414b12d28f3b7a,Ethnic,Kurtis,data/raw/teacher/train/images_train/19062.jpg
19068,2,family_b50825e9459d23ad,Ethnic,Kurtas,data/raw/teacher/train/images_train/19068.jpg
19073,3,family_61a57c39d2ed5a33,Ethnic,Kurtas,data/raw/teacher/train/images_train/19073.jpg
19075,1,family_9e24fe79723f8abd,Ethnic,Kurtas,data/raw/teacher/train/images_train/19075.jpg
19078,2,family_f9e425967f594460,Ethnic,Kurtas,data/raw/teacher/train/images_train/19078.jpg
19081,1,family_604410d157b0b462,Ethnic,Kurtas,data/raw/teacher/train/images_train/19081.jpg
19082,2,family_d8e2c47b911982b5,Ethnic,Kurtis,data/raw/teacher/train/images_train/19082.jpg
19087,2,family_84d74c3153bd3324,Ethnic,Kurtas,data/raw/teacher/train/images_train/19087.jpg
19089,1,family_606714d3f0456d52,Ethnic,Kurtas,data/raw/teacher/train/images_train/19089.jpg
19091,1,family_a181711dfc2c66a0,Ethnic,Kurtis,data/raw/teacher/train/images_train/19091.jpg
19094,3,family_15f833c83a109986,Ethnic,Kurtas,data/raw/teacher/train/images_train/19094.jpg
19102,1,family_1d16a2735c7e1355,Ethnic,Kurtas,data/raw/teacher/train/images_train/19102.jpg
19163,2,family_ead54fed9ff893fc,Casual,Tshirts,data/raw/teacher/train/images_train/19163.jpg
19177,3,family_b0adca661078ae47,Casual,Shirts,data/raw/teacher/train/images_train/19177.jpg
19218,1,family_0894458f17ff2b70,Formal,Ties,data/raw/teacher/train/images_train/19218.jpg
19224,1,family_2eae899fd1282605,Formal,Ties,data/raw/teacher/train/images_train/19224.jpg
19225,3,family_deb624045c7dcb8d,Formal,Ties,data/raw/teacher/train/images_train/19225.jpg
19226,1,family_e896ba64a7fc6d2c,Formal,Ties,data/raw/teacher/train/images_train/19226.jpg
19247,3,family_ee422f74051d59e9,Casual,Watches,data/raw/teacher/train/images_train/19247.jpg
19253,3,family_e94a5a3661d96037,Casual,Watches,data/raw/teacher/train/images_train/19253.jpg
19301,1,family_9f7399f648247801,Casual,Watches,data/raw/teacher/train/images_train/19301.jpg
19303,2,family_502ecbdd78ad4e8c,Sports,Sports Shoes,data/raw/teacher/train/images_train/19303.jpg
19322,1,family_5abaf756d5fb0dc2,Casual,Sweatshirts,data/raw/teacher/train/images_train/19322.jpg
19343,3,family_14f7cd0333436efc,Formal,Wallets,data/raw/teacher/train/images_train/19343.jpg
19349,1,family_6dff02de5ec6448e,Sports,Sports Shoes,data/raw/teacher/train/images_train/19349.jpg
19366,3,family_9a078ae21ac63ec6,Formal,Formal Shoes,data/raw/teacher/train/images_train/19366.jpg
19392,1,family_7450f0be0dafc441,Sports,Tshirts,data/raw/teacher/train/images_train/19392.jpg
19398,3,family_cf8f13c26b9db7e8,Sports,Tshirts,data/raw/teacher/train/images_train/19398.jpg
19406,3,family_cdff89631d34ef0f,Sports,Sports Shoes,data/raw/teacher/train/images_train/19406.jpg
19429,1,family_7f05b8eba770fe31,Smart Casual,Shirts,data/raw/teacher/train/images_train/19429.jpg
19485,3,family_50ce3796e0d93c0c,Casual,Briefs,data/raw/teacher/train/images_train/19485.jpg
19536,2,family_0548fd5c3d8c409f,Casual,Sweaters,data/raw/teacher/train/images_train/19536.jpg
19609,1,family_8ed6f5aada161b56,Casual,Tops,data/raw/teacher/train/images_train/19609.jpg
19616,3,family_e724aead69c8af00,Casual,Tops,data/raw/teacher/train/images_train/19616.jpg
19640,1,family_d3fcc612ec127ef8,Casual,Sweatshirts,data/raw/teacher/train/images_train/19640.jpg
19648,1,family_47587ad4ee7391f0,Casual,Tops,data/raw/teacher/train/images_train/19648.jpg
19738,2,family_bebeaf9cd87dc4d4,Casual,Wallets,data/raw/teacher/train/images_train/19738.jpg
19740,1,family_c84d32080086c0f9,Casual,Umbrellas,data/raw/teacher/train/images_train/19740.jpg
19812,3,family_9f30878bc32f106b,Casual,Sweatshirts,data/raw/teacher/train/images_train/19812.jpg
19856,1,family_c9f96f95732be31d,Casual,Jackets,data/raw/teacher/train/images_train/19856.jpg
19921,3,family_8876047aa8e7cfdb,Casual,Backpacks,data/raw/teacher/train/images_train/19921.jpg
19926,1,family_e128f3b9caba9343,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/19926.jpg
20035,3,family_aded3e8831d8cf33,Casual,Backpacks,data/raw/teacher/train/images_train/20035.jpg
20040,3,family_61baadcd26a97f34,Casual,Stockings,data/raw/teacher/train/images_train/20040.jpg
20100,2,family_a72baf2ea0bfd03b,Ethnic,Kurtas,data/raw/teacher/train/images_train/20100.jpg
20108,1,family_04ce868ae7d609ac,Ethnic,Kurtas,data/raw/teacher/train/images_train/20108.jpg
20113,1,family_44b97f41a0fdce7b,Ethnic,Kurtas,data/raw/teacher/train/images_train/20113.jpg
20125,3,family_35e3731a0c1d9f13,Casual,Shirts,data/raw/teacher/train/images_train/20125.jpg
20222,2,family_6df29737f57162f8,Casual,Sweaters,data/raw/teacher/train/images_train/20222.jpg
20250,2,family_0643335fff27e209,Casual,Tshirts,data/raw/teacher/train/images_train/20250.jpg
20327,2,family_e334700677231d23,Ethnic,Kurtis,data/raw/teacher/train/images_train/20327.jpg
20329,1,family_54cf6231106ce71f,Ethnic,Kurtas,data/raw/teacher/train/images_train/20329.jpg
20333,1,family_73cf79f08b176a16,Casual,Tshirts,data/raw/teacher/train/images_train/20333.jpg
20382,3,family_ee23ee89480eb4bb,Ethnic,Kurtas,data/raw/teacher/train/images_train/20382.jpg
20384,1,family_8f8e94b16a5270eb,Sports,Tshirts,data/raw/teacher/train/images_train/20384.jpg
20423,1,family_d343529d3904685f,Casual,Belts,data/raw/teacher/train/images_train/20423.jpg
20445,2,family_7e908d2305e8ecb4,Casual,Casual Shoes,data/raw/teacher/train/images_train/20445.jpg
20709,3,family_a367433fe5c1c0f7,Smart Casual,Casual Shoes,data/raw/teacher/train/images_train/20709.jpg
20753,1,family_04a59b673938c758,Casual,Heels,data/raw/teacher/train/images_train/20753.jpg
20830,2,family_9f3faa01b66c04d2,Sports,Handbags,data/raw/teacher/train/images_train/20830.jpg
20831,1,family_4e8b64da9fd08fc8,Sports,Sports Shoes,data/raw/teacher/train/images_train/20831.jpg
20849,3,family_570e381027669b84,Casual,Clutches,data/raw/teacher/train/images_train/20849.jpg
20885,1,family_8568487b2b57fe2b,Sports,Sports Shoes,data/raw/teacher/train/images_train/20885.jpg
20894,3,family_8e3e0657ab5dc2ad,Casual,Casual Shoes,data/raw/teacher/train/images_train/20894.jpg
21014,1,family_c89931f8e9de01c4,Casual,Wallets,data/raw/teacher/train/images_train/21014.jpg
21021,2,family_3a2f7b6bfddc3c4e,Formal,Shirts,data/raw/teacher/train/images_train/21021.jpg
21022,2,family_89a93462f0d26c30,Formal,Shirts,data/raw/teacher/train/images_train/21022.jpg
21024,3,family_1dd5b8b8027be4f3,Formal,Shirts,data/raw/teacher/train/images_train/21024.jpg
21059,2,family_8ed4aa04a7909762,Formal,Formal Shoes,data/raw/teacher/train/images_train/21059.jpg
21071,1,family_e726bf319a44043b,Formal,Formal Shoes,data/raw/teacher/train/images_train/21071.jpg
21103,1,family_5ece9c58f44eaa78,Formal,Formal Shoes,data/raw/teacher/train/images_train/21103.jpg
21550,3,family_0207981d4837f441,Casual,Handbags,data/raw/teacher/train/images_train/21550.jpg
21599,1,family_d4526297f646cd42,Formal,Trousers,data/raw/teacher/train/images_train/21599.jpg
21672,3,family_91f6284d53632bca,Casual,Watches,data/raw/teacher/train/images_train/21672.jpg
21877,1,family_502d24baf4b6ff4d,Ethnic,Kurtas,data/raw/teacher/train/images_train/21877.jpg
21878,2,family_3098d3986df81b89,Ethnic,Kurtas,data/raw/teacher/train/images_train/21878.jpg
21879,1,family_233208029e702953,Ethnic,Kurtas,data/raw/teacher/train/images_train/21879.jpg
21882,2,family_dbf70bdbbe58eec2,Ethnic,Tunics,data/raw/teacher/train/images_train/21882.jpg
21893,2,family_83a38dbdf9cc6a55,Ethnic,Kurtas,data/raw/teacher/train/images_train/21893.jpg
21897,2,family_ed20dd00bf7d46e0,Ethnic,Kurtas,data/raw/teacher/train/images_train/21897.jpg
21904,1,family_775d053caf0e1372,Ethnic,Kurtas,data/raw/teacher/train/images_train/21904.jpg
21912,1,family_12fd7aeffa07aff0,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/21912.jpg
21916,3,family_4196b3ad274af968,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/21916.jpg
21925,2,family_050b51a0acfc2c1f,Ethnic,Kurtas,data/raw/teacher/train/images_train/21925.jpg
21927,3,family_dcfb60519e4d66d8,Ethnic,Kurtas,data/raw/teacher/train/images_train/21927.jpg
21944,3,family_66670d9a0702316e,Casual,Handbags,data/raw/teacher/train/images_train/21944.jpg
22033,2,family_872665d2d4a01045,Ethnic,Kurtas,data/raw/teacher/train/images_train/22033.jpg
22035,3,family_d2afe355d371278d,Ethnic,Kurtas,data/raw/teacher/train/images_train/22035.jpg
22037,3,family_0f8cb5417437dd5a,Ethnic,Kurtas,data/raw/teacher/train/images_train/22037.jpg
22053,2,family_2e9823dd691a1fad,Ethnic,Kurtas,data/raw/teacher/train/images_train/22053.jpg
22071,3,family_86f2a0c23daa83dc,Ethnic,Kurtas,data/raw/teacher/train/images_train/22071.jpg
22081,3,family_432fc7b6119cb288,Ethnic,Kurtas,data/raw/teacher/train/images_train/22081.jpg
22101,2,family_ea681cbbe7d36e56,Casual,Casual Shoes,data/raw/teacher/train/images_train/22101.jpg
22232,1,family_fa1aebb6cc06535d,NA,Shoe Accessories,data/raw/teacher/train/images_train/22232.jpg
22233,2,family_c0b802922272a380,NA,Shoe Accessories,data/raw/teacher/train/images_train/22233.jpg
22258,3,family_7243ae377c211a25,Casual,Heels,data/raw/teacher/train/images_train/22258.jpg
22305,2,family_b849841464d139b6,Casual,Heels,data/raw/teacher/train/images_train/22305.jpg
22323,3,family_3078b73baead9494,Casual,Jackets,data/raw/teacher/train/images_train/22323.jpg
22329,3,family_3d2e0eb68bb1ce53,Casual,Sweaters,data/raw/teacher/train/images_train/22329.jpg
22341,1,family_682b73e4ac2608d5,Casual,Tshirts,data/raw/teacher/train/images_train/22341.jpg
22355,1,family_6f192a4ddb29a726,Casual,Shirts,data/raw/teacher/train/images_train/22355.jpg
22453,2,family_99cb0818359fc323,Ethnic,Tops,data/raw/teacher/train/images_train/22453.jpg
22466,1,family_318b752fe20fa488,Casual,Leggings,data/raw/teacher/train/images_train/22466.jpg
22479,2,family_0fb229f415dac0f8,Casual,Tshirts,data/raw/teacher/train/images_train/22479.jpg
22484,3,family_c096cef28cfc00b5,Ethnic,Tops,data/raw/teacher/train/images_train/22484.jpg
22587,3,family_4523ae90cdb2a8cc,Sports,Tshirts,data/raw/teacher/train/images_train/22587.jpg
22621,2,family_ebbb46b7d5859af1,Sports,Tshirts,data/raw/teacher/train/images_train/22621.jpg
22624,1,family_a5ee7bd158491587,Sports,Tshirts,data/raw/teacher/train/images_train/22624.jpg
22625,2,family_b59998ca5b8ed2a1,Sports,Sweaters,data/raw/teacher/train/images_train/22625.jpg
22626,1,family_f87afe134edc0063,Sports,Sweaters,data/raw/teacher/train/images_train/22626.jpg
22638,1,family_fb9e8e57e0a1c777,Casual,Tshirts,data/raw/teacher/train/images_train/22638.jpg
22645,3,family_89479ffcb02e72e3,Casual,Duffel Bag,data/raw/teacher/train/images_train/22645.jpg
22683,2,family_bcbb7b59d35223ae,Travel,Duffel Bag,data/raw/teacher/train/images_train/22683.jpg
22693,3,family_f125093d94044cc2,Sports,Sports Shoes,data/raw/teacher/train/images_train/22693.jpg
22716,1,family_243e15330f3a9b16,Sports,Sports Shoes,data/raw/teacher/train/images_train/22716.jpg
22727,1,family_7195242ffc970357,Casual,Casual Shoes,data/raw/teacher/train/images_train/22727.jpg
22757,1,family_840fc03132b36007,Ethnic,Kurtas,data/raw/teacher/train/images_train/22757.jpg
22768,1,family_f232cb4d7c508d1c,Ethnic,Kurtas,data/raw/teacher/train/images_train/22768.jpg
22778,1,family_fafd75de55696827,Ethnic,Kurtas,data/raw/teacher/train/images_train/22778.jpg
22794,2,family_a1566aee6d429c16,Casual,Tshirts,data/raw/teacher/train/images_train/22794.jpg
22821,2,family_e0e81748ed2f5ca0,Sports,Casual Shoes,data/raw/teacher/train/images_train/22821.jpg
22898,3,family_b91645276640c0ef,Formal,Shirts,data/raw/teacher/train/images_train/22898.jpg
22905,2,family_46314c47201cb11a,Formal,Trousers,data/raw/teacher/train/images_train/22905.jpg
22952,3,family_4911a35c9d15a888,Sports,Sports Shoes,data/raw/teacher/train/images_train/22952.jpg
22959,2,family_b14f342c0793e76d,Sports,Sports Shoes,data/raw/teacher/train/images_train/22959.jpg
23032,1,family_385f5d858a43e0c9,Formal,Shirts,data/raw/teacher/train/images_train/23032.jpg
23048,3,family_0e1be4eca7cdaed6,Casual,Sweaters,data/raw/teacher/train/images_train/23048.jpg
23091,1,family_b56aa0fa969ee24a,Casual,Casual Shoes,data/raw/teacher/train/images_train/23091.jpg
23100,1,family_fe040ded48f845ff,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/23100.jpg
23101,2,family_5cb4344f09b94a0d,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/23101.jpg
23104,2,family_6fadcb39d171eec9,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/23104.jpg
23106,1,family_7bc29487abf7f7b6,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/23106.jpg
23110,3,family_11955c661e03358e,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/23110.jpg
23112,2,family_16fb3b9908d7b62b,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/23112.jpg
23180,1,family_62bf2b08649603aa,Formal,Shirts,data/raw/teacher/train/images_train/23180.jpg
23181,2,family_915ab427b6c7376d,Formal,Shirts,data/raw/teacher/train/images_train/23181.jpg
23212,2,family_ebbf2ec799973d46,Ethnic,Kurtis,data/raw/teacher/train/images_train/23212.jpg
23213,3,family_746475a970ac8838,Ethnic,Kurtas,data/raw/teacher/train/images_train/23213.jpg
23215,1,family_96cbd6baa0325f20,Ethnic,Kurtas,data/raw/teacher/train/images_train/23215.jpg
23216,1,family_9bd66f68e702a9d3,Ethnic,Kurtas,data/raw/teacher/train/images_train/23216.jpg
23226,2,family_f27e2e01881af41e,Ethnic,Kurtas,data/raw/teacher/train/images_train/23226.jpg
23238,2,family_b172f7427d02f7a2,Ethnic,Kurtas,data/raw/teacher/train/images_train/23238.jpg
23240,3,family_a137f18ce780ff3f,Ethnic,Kurtas,data/raw/teacher/train/images_train/23240.jpg
23242,2,family_7e3100be5f49c1c1,Formal,Formal Shoes,data/raw/teacher/train/images_train/23242.jpg
23296,3,family_0ec0a3a403223711,Casual,Sandals,data/raw/teacher/train/images_train/23296.jpg
23301,1,family_594bd7bbc0085851,Ethnic,Leggings,data/raw/teacher/train/images_train/23301.jpg
23313,3,family_9ed614721c31a065,Ethnic,Kurtas,data/raw/teacher/train/images_train/23313.jpg
23318,1,family_81e79fb161d3a142,Ethnic,Kurtas,data/raw/teacher/train/images_train/23318.jpg
23324,1,family_ac2d47b8cb51a487,Ethnic,Kurtas,data/raw/teacher/train/images_train/23324.jpg
23327,2,family_e3d0a9acc1aca162,Ethnic,Kurtas,data/raw/teacher/train/images_train/23327.jpg
23337,1,family_9306628cfdc9bce7,Ethnic,Dupatta,data/raw/teacher/train/images_train/23337.jpg
23350,1,family_ab40dd67c02ab149,Casual,Boxers,data/raw/teacher/train/images_train/23350.jpg
23447,3,family_c49eb6bbc8b52fd2,Ethnic,Tops,data/raw/teacher/train/images_train/23447.jpg
23527,1,family_bfe15d8a8a466033,Casual,Deodorant,data/raw/teacher/train/images_train/23527.jpg
23543,2,family_e30a4604a619793a,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/23543.jpg
23568,1,family_7a2e1bd4a69eb112,Casual,Perfume and Body Mist,data/raw/teacher/train/images_train/23568.jpg
23610,3,family_3a706c139b6a28e3,Casual,Deodorant,data/raw/teacher/train/images_train/23610.jpg
23803,3,family_55434843e359471b,Formal,Formal Shoes,data/raw/teacher/train/images_train/23803.jpg
23842,3,family_64487fe94f9ba142,Sports,Sports Shoes,data/raw/teacher/train/images_train/23842.jpg
23844,3,family_47c701a203f4c626,Sports,Sports Shoes,data/raw/teacher/train/images_train/23844.jpg
23925,2,family_9dc0081cfd80a9f4,Sports,Sports Shoes,data/raw/teacher/train/images_train/23925.jpg
23937,3,family_7b4119317d70302c,Sports,Sports Shoes,data/raw/teacher/train/images_train/23937.jpg
23963,3,family_d3684a5f095462f3,Casual,Tshirts,data/raw/teacher/train/images_train/23963.jpg
23964,1,family_ef2486a3061c5b28,Casual,Tshirts,data/raw/teacher/train/images_train/23964.jpg
23967,3,family_d0aa4001c2e1744b,Casual,Tshirts,data/raw/teacher/train/images_train/23967.jpg
23975,2,family_bd7fa0a57e1a01ea,Formal,Shirts,data/raw/teacher/train/images_train/23975.jpg
23976,1,family_0731dc0dcb0a97fd,Formal,Shirts,data/raw/teacher/train/images_train/23976.jpg
23982,1,family_7ec7276223f58a5d,Formal,Shirts,data/raw/teacher/train/images_train/23982.jpg
23985,1,family_246dc59d2ae87838,Formal,Shirts,data/raw/teacher/train/images_train/23985.jpg
24091,3,family_0d4b423f267d393f,Casual,Tshirts,data/raw/teacher/train/images_train/24091.jpg
24152,3,family_4d7a8c699e97684f,Ethnic,Kurtas,data/raw/teacher/train/images_train/24152.jpg
24156,1,family_221af3a551d3b92c,Ethnic,Kurtas,data/raw/teacher/train/images_train/24156.jpg
24163,3,family_7ff588834d3af39d,Ethnic,Kurtas,data/raw/teacher/train/images_train/24163.jpg
24164,1,family_d41acbe58a7c4af0,Ethnic,Kurtas,data/raw/teacher/train/images_train/24164.jpg
24166,1,family_fb9563430c00e2c2,Ethnic,Kurtis,data/raw/teacher/train/images_train/24166.jpg
24173,3,family_115a951f90d5713c,Ethnic,Kurtis,data/raw/teacher/train/images_train/24173.jpg
24175,1,family_066ff177ad75ac5a,Ethnic,Kurtis,data/raw/teacher/train/images_train/24175.jpg
24216,3,family_5c785282b0457120,Sports,Caps,data/raw/teacher/train/images_train/24216.jpg
24234,1,family_4981790a99cc213e,Ethnic,Kurtas,data/raw/teacher/train/images_train/24234.jpg
24237,3,family_e7bb748ea83711c9,Ethnic,Kurtas,data/raw/teacher/train/images_train/24237.jpg
24241,1,family_689d8cd0c4bfe7f7,Ethnic,Kurtas,data/raw/teacher/train/images_train/24241.jpg
24360,1,family_c5cf8e649b53bf13,Ethnic,Kurtas,data/raw/teacher/train/images_train/24360.jpg
24376,2,family_1a98a2893e2c91e9,Ethnic,Kurtas,data/raw/teacher/train/images_train/24376.jpg
24383,1,family_a3c1c7823ef60b16,Ethnic,Kurtas,data/raw/teacher/train/images_train/24383.jpg
24398,1,family_ab0495ca041d83f7,Ethnic,Kurtas,data/raw/teacher/train/images_train/24398.jpg
24422,2,family_428442ce2b8f69c2,Casual,Casual Shoes,data/raw/teacher/train/images_train/24422.jpg
24458,1,family_fd6d2849cce2c606,Casual,Flip Flops,data/raw/teacher/train/images_train/24458.jpg
24460,1,family_5263f085fdcf0a4f,Sports,Sports Shoes,data/raw/teacher/train/images_train/24460.jpg
24495,1,family_ff02bcdd8263f5e3,Ethnic,Kurtas,data/raw/teacher/train/images_train/24495.jpg
24496,3,family_be09f00dfec5c303,Ethnic,Kurtas,data/raw/teacher/train/images_train/24496.jpg
24498,3,family_d0e0c4e165afb9dd,Ethnic,Kurtas,data/raw/teacher/train/images_train/24498.jpg
24501,3,family_0f89393f9554eff6,Formal,Belts,data/raw/teacher/train/images_train/24501.jpg
24511,1,family_554bb8776966ecc5,Ethnic,Kurtas,data/raw/teacher/train/images_train/24511.jpg
24513,2,family_0fc626a9a09ecfac,Ethnic,Kurtas,data/raw/teacher/train/images_train/24513.jpg
24532,3,family_6a1a93728b822580,Ethnic,Kurtas,data/raw/teacher/train/images_train/24532.jpg
24538,3,family_9f457e3504c9ee07,Ethnic,Kurtas,data/raw/teacher/train/images_train/24538.jpg
24542,1,family_c435e9b7361042b9,Ethnic,Tops,data/raw/teacher/train/images_train/24542.jpg
24544,2,family_c4977b1390e74921,Ethnic,Tops,data/raw/teacher/train/images_train/24544.jpg
24551,2,family_3c5c0fcfb77259da,Ethnic,Kurtas,data/raw/teacher/train/images_train/24551.jpg
24614,1,family_2ceff69d8ce9f005,Sports,Shorts,data/raw/teacher/train/images_train/24614.jpg
24628,2,family_a380ea4f99c6c05d,Formal,Formal Shoes,data/raw/teacher/train/images_train/24628.jpg
24629,2,family_04933ba6067def19,Sports,Sports Shoes,data/raw/teacher/train/images_train/24629.jpg
24641,1,family_6fb9ed55ad3a85e6,Formal,Cufflinks,data/raw/teacher/train/images_train/24641.jpg
24642,2,family_790ddb68a874a8f6,Formal,Cufflinks,data/raw/teacher/train/images_train/24642.jpg
24644,2,family_f8e6996d6debd52a,Formal,Cufflinks,data/raw/teacher/train/images_train/24644.jpg
24676,1,family_22291579275193dc,Casual,Handbags,data/raw/teacher/train/images_train/24676.jpg
24695,2,family_8fc1e22b71d1dd3e,Casual,Sandals,data/raw/teacher/train/images_train/24695.jpg
24768,3,family_3237ca668906b9d8,Casual,Flip Flops,data/raw/teacher/train/images_train/24768.jpg
24853,1,family_be4d1ec8fdaf5d1f,Formal,Shirts,data/raw/teacher/train/images_train/24853.jpg
25039,3,family_fea810a04842ebb9,Sports,Shorts,data/raw/teacher/train/images_train/25039.jpg
25046,2,family_76ac2a0b0b1c7991,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/25046.jpg
25049,3,family_f4f149b2aac6a444,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/25049.jpg
25050,2,family_79d85a369ef4afa8,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/25050.jpg
25072,1,family_ff54ce7f9bf687d8,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/25072.jpg
25077,3,family_8116741001872c7a,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/25077.jpg
25083,3,family_3744f6d28b227b68,Formal,Accessory Gift Set,data/raw/teacher/train/images_train/25083.jpg
25140,3,family_1ccb8d961c1599a3,Party,Clutches,data/raw/teacher/train/images_train/25140.jpg
25290,2,family_f358c29aa88f96f6,Casual,Handbags,data/raw/teacher/train/images_train/25290.jpg
25308,2,family_c564109fa340ce7d,Casual,Watches,data/raw/teacher/train/images_train/25308.jpg
25357,3,family_b03ecd0e38ec481f,Casual,Briefs,data/raw/teacher/train/images_train/25357.jpg
25366,1,family_497c831016bebe5f,Casual,Innerwear Vests,data/raw/teacher/train/images_train/25366.jpg
25369,3,family_6e2ff75cd125e31a,Casual,Innerwear Vests,data/raw/teacher/train/images_train/25369.jpg
25421,1,family_76a6a87131838d85,Sports,Sports Shoes,data/raw/teacher/train/images_train/25421.jpg
25442,2,family_1398233d4aab9fcc,Sports,Sports Shoes,data/raw/teacher/train/images_train/25442.jpg
25461,2,family_380b2b078e299923,Sports,Sports Shoes,data/raw/teacher/train/images_train/25461.jpg
25470,3,family_a19b8a38011a5401,Sports,Sports Shoes,data/raw/teacher/train/images_train/25470.jpg
25525,1,family_3461e590c08df4f2,Casual,Tops,data/raw/teacher/train/images_train/25525.jpg
25569,3,family_fd9f5a2f04e20a30,Sports,Sports Shoes,data/raw/teacher/train/images_train/25569.jpg
25577,2,family_89d38aad0c83246b,Sports,Sports Shoes,data/raw/teacher/train/images_train/25577.jpg
25588,2,family_e9a248798c11f28a,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/25588.jpg
25589,2,family_119662bec06dd537,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/25589.jpg
25591,2,family_6d798a55b3ef677b,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/25591.jpg
25596,1,family_64f2c1b845d54078,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/25596.jpg
25599,1,family_1cb667cb38be865b,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/25599.jpg
25600,1,family_75f039cb113c55f2,Ethnic,Kurta Sets,data/raw/teacher/train/images_train/25600.jpg
25654,3,family_d5189ee1874366eb,Casual,Watches,data/raw/teacher/train/images_train/25654.jpg
25708,3,family_52d2ff304f5d38ca,Sports,Caps,data/raw/teacher/train/images_train/25708.jpg
25766,1,family_bdd9eade952a05d2,Formal,Suspenders,data/raw/teacher/train/images_train/25766.jpg
25777,1,family_549e6c7feed31173,Formal,Suspenders,data/raw/teacher/train/images_train/25777.jpg
25784,2,family_e4013758d7f71f7e,Formal,Suspenders,data/raw/teacher/train/images_train/25784.jpg
25787,2,family_390d83a323dba8d6,Formal,Suspenders,data/raw/teacher/train/images_train/25787.jpg
25794,2,family_cbf089651167edfa,Formal,Suspenders,data/raw/teacher/train/images_train/25794.jpg
25830,1,family_25e3f2cadb9cb75d,Ethnic,Kurtas,data/raw/teacher/train/images_train/25830.jpg
25841,2,family_65a718ce5af1057b,Ethnic,Kurtas,data/raw/teacher/train/images_train/25841.jpg
25886,2,family_80e87ef17bbbf90c,Travel,Backpacks,data/raw/teacher/train/images_train/25886.jpg
25887,1,family_0b9aa48866ec1033,Travel,Backpacks,data/raw/teacher/train/images_train/25887.jpg
25959,2,family_4bcc1b35cac5d474,Casual,Scarves,data/raw/teacher/train/images_train/25959.jpg
26049,1,family_ec959533ad3b6e6b,Formal,Shirts,data/raw/teacher/train/images_train/26049.jpg
26055,1,family_2a4f0331f63db1ad,Formal,Shirts,data/raw/teacher/train/images_train/26055.jpg
26056,2,family_77dee408f4cef22b,Formal,Shirts,data/raw/teacher/train/images_train/26056.jpg
26059,3,family_925dafc1a7d373db,Formal,Shirts,data/raw/teacher/train/images_train/26059.jpg
26066,2,family_eb922a6c233cd78e,Formal,Shirts,data/raw/teacher/train/images_train/26066.jpg
26077,2,family_6a7be5226d6adc32,Formal,Shirts,data/raw/teacher/train/images_train/26077.jpg
26124,2,family_afca2a092b95e549,Formal,Shirts,data/raw/teacher/train/images_train/26124.jpg
26125,1,family_8739fde8be022c8a,Formal,Shirts,data/raw/teacher/train/images_train/26125.jpg
26132,2,family_131f610d77caf372,Formal,Trousers,data/raw/teacher/train/images_train/26132.jpg
26133,2,family_7ebb03886ceadee1,Formal,Trousers,data/raw/teacher/train/images_train/26133.jpg
26140,1,family_68d4ef42987ff40b,Formal,Trousers,data/raw/teacher/train/images_train/26140.jpg
26143,1,family_980cc3cdb88a5471,Formal,Trousers,data/raw/teacher/train/images_train/26143.jpg
26172,1,family_e94d71764d5f3e55,Casual,Flats,data/raw/teacher/train/images_train/26172.jpg
26326,1,family_900f9a803807c073,Sports,Sports Shoes,data/raw/teacher/train/images_train/26326.jpg
26327,3,family_8042c7e27175300b,Sports,Sports Shoes,data/raw/teacher/train/images_train/26327.jpg
26372,2,family_99d0706534eb52d0,Formal,Trousers,data/raw/teacher/train/images_train/26372.jpg
26376,3,family_12b9509c9eca25f1,Formal,Shirts,data/raw/teacher/train/images_train/26376.jpg
26384,1,family_8733cdbba924ed10,Formal,Trousers,data/raw/teacher/train/images_train/26384.jpg
26396,2,family_a5b0e0d8e9d03429,Formal,Shirts,data/raw/teacher/train/images_train/26396.jpg
